Timestamp,User_ID,Page_Visited,Device_Type,Region,Session_Duration,Bounce_Rate,Conversion,Page_Load_Time
1/16/2024 17:30,user_157,Profile,Desktop,South America,252.39,0.27,0,7.02
1/16/2024 17:45,user_648,Product,Desktop,Europe,362.64,0.99,0,9.95
1/16/2024 18:00,user_261,Home,Mobile,Europe,427.33,0.67,0,
1/16/2024 18:15,user_157,Home,Mobile,Europe,570.6,0.46,0,7.37
1/16/2024 18:30,user_47,Profile,Desktop,North America,150.55,0.61,0,
1/16/2024 18:45,user_324,Search,Tablet,North America,448.95,0.27,1,4.6
1/16/2024 19:00,user_844,Login,Desktop,Africa,314.89,0.27,1,4.4
1/16/2024 19:15,user_685,Checkout,Mobile,Asia,164.79,0.11,0,5.29
1/16/2024 19:30,user_130,Checkout,Mobile,Asia,467.08,0.11,0,3.99
1/16/2024 19:45,user_411,Profile,Tablet,South America,333.57,0.35,0,7.61
1/16/2024 20:00,user_95,Home,Desktop,Europe,398.28,0.76,0,8.81
1/16/2024 20:15,user_627,Help,Desktop,North America,197.13,0.61,0,8.89
1/16/2024 20:30,user_755,Checkout,Desktop,South America,291.36,0.1,0,2.66
1/16/2024 20:45,user_932,Home,Mobile,South America,372.33,0.85,0,9.01
1/16/2024 21:00,user_292,Search,Desktop,North America,245.92,0.6,0,3.74
1/16/2024 21:15,user_794,Login,Tablet,Asia,123.03,0.96,1,3.44
1/16/2024 21:30,user_811,Search,Mobile,Europe,-10,0.67,0,7.4
1/16/2024 21:45,user_283,Profile,Mobile,Asia,309.32,0.18,0,3.39
1/16/2024 22:00,user_69,Product,Desktop,South America,441.68,0.47,0,1
1/16/2024 22:15,user_660,Product,Tablet,Europe,249.57,0.65,1,4.05
1/16/2024 22:30,user_11,Product,Mobile,Africa,216.3,0.03,0,7.35
1/16/2024 22:45,user_254,Search,Mobile,South America,247.26,0.01,0,3.61
1/16/2024 23:00,user_842,Checkout,Desktop,Asia,248.47,0.13,1,6.48
1/16/2024 23:15,user_872,Login,Desktop,Asia,328.79,0.25,0,6.77
1/16/2024 23:30,user_550,Product,,Asia,,0.43,0,7.47
1/16/2024 23:45,user_134,Profile,Desktop,North America,300.81,0.49,0,9.02
1/17/2024 0:00,user_712,Profile,Tablet,South America,85.2,0.14,1,4.61
1/17/2024 0:15,user_23,Product,Mobile,Europe,300.16,0.67,0,2.08
1/17/2024 0:30,user_815,Product,,Asia,105.62,0.6,0,3.53
1/17/2024 0:45,user_346,Login,Tablet,Asia,80.05,0.29,0,4.61
1/17/2024 1:00,user_302,Product,Tablet,North America,559.92,0.01,0,7.28
1/17/2024 1:15,user_363,Login,Mobile,Europe,364.95,0.08,0,
1/17/2024 1:30,user_396,Profile,Desktop,South America,397.4,0.39,0,3.5
1/17/2024 1:45,user_218,Product,Mobile,Africa,244.07,0.15,0,7.91
1/17/2024 2:00,user_141,Search,Desktop,North America,545.84,0.38,0,6.87
1/17/2024 2:15,user_616,Help,Tablet,South America,384.57,0.63,0,7.45
1/17/2024 2:30,user_958,Search,Tablet,Africa,462.66,,0,8.21
1/17/2024 2:45,user_210,Profile,Tablet,Asia,224.29,,0,7.94
1/17/2024 3:00,user_985,Login,Tablet,Asia,576.21,0.34,0,6.98
1/17/2024 3:15,user_993,Search,Tablet,Europe,493.17,0.61,0,4.68
1/17/2024 3:30,user_623,Login,Desktop,Africa,513.1,0.86,0,9.84
1/17/2024 3:45,user_616,Search,,Asia,107.46,0.75,0,5.91
1/17/2024 4:00,user_828,Search,Tablet,Asia,166.22,,0,2.43
1/17/2024 4:15,user_683,Login,Mobile,Europe,174.95,0.36,0,3.28
1/17/2024 4:30,user_460,Checkout,Mobile,South America,166.19,0.37,0,7.09
1/17/2024 4:45,user_356,Search,Tablet,Asia,513.97,0.88,0,9.29
1/17/2024 5:00,user_324,Product,,North America,23.97,0.04,0,2.2
1/17/2024 5:15,user_133,Help,Mobile,North America,50.28,0.99,0,1.28
1/17/2024 5:30,user_888,Profile,Mobile,South America,167.98,0.66,1,8.87
1/17/2024 5:45,user_805,Checkout,Mobile,Africa,123.92,0.68,0,9.2
1/17/2024 6:00,user_840,Login,Tablet,Europe,142.96,0.04,0,3.13
1/17/2024 6:15,user_127,Checkout,Mobile,North America,479.78,0.61,0,4.08
1/17/2024 6:30,user_106,Home,Mobile,North America,340.06,0.48,0,6.77
1/17/2024 6:45,user_604,Home,Mobile,South America,8.43,0.11,0,3.63
1/17/2024 7:00,user_799,Search,Mobile,Africa,260.45,0.28,0,8.83
1/17/2024 7:15,user_378,Search,Desktop,Africa,247.69,0.89,0,1.52
1/17/2024 7:30,user_905,Product,Tablet,South America,72.8,0.55,0,0.86
1/17/2024 7:45,user_51,Help,Tablet,North America,407.3,0.41,0,2.48
1/17/2024 8:00,user_29,Profile,Desktop,Europe,422.75,0.07,0,3.22
1/17/2024 8:15,user_462,Checkout,Desktop,North America,433.93,0.71,0,1.57
1/17/2024 8:30,user_296,Home,Tablet,Africa,,0.7,0,1.12
1/17/2024 8:45,user_297,Search,Mobile,North America,5.03,0.61,0,7.68
1/17/2024 9:00,user_726,Profile,Mobile,Europe,572.58,0.51,0,2.06
1/17/2024 9:15,user_779,Checkout,Tablet,Asia,489.45,0.43,0,9.18
1/17/2024 9:30,user_407,Search,Mobile,North America,542.87,0.59,1,4
1/17/2024 9:45,user_769,Search,Desktop,South America,14.31,0.23,0,6.87
1/17/2024 10:00,user_814,Home,Mobile,Asia,560.65,0.94,0,2.64
1/17/2024 10:15,user_613,Home,Mobile,South America,486.82,0.59,0,2.78
1/17/2024 10:30,user_405,Search,Mobile,South America,503.15,0.31,0,
1/17/2024 10:45,user_346,Login,Tablet,South America,60.51,0.45,0,5.83
1/17/2024 11:00,user_622,Search,Desktop,North America,444.57,0.81,0,
1/17/2024 11:15,user_420,Profile,Mobile,Africa,576.15,0.16,1,7.7
1/17/2024 11:30,user_182,Search,Tablet,Asia,408.74,0.29,0,6.87
1/17/2024 11:45,user_983,Product,Mobile,Europe,344.48,0.68,0,4.77
1/17/2024 12:00,user_825,Help,Desktop,Africa,567.65,0.32,0,
1/17/2024 12:15,user_1,Product,Mobile,North America,268.55,0.79,0,6.41
1/17/2024 12:30,user_831,Product,Desktop,South America,361.58,0.13,0,9.91
1/17/2024 12:45,user_950,Login,Mobile,Europe,-10,0.76,0,8.28
1/17/2024 13:00,user_567,Login,Desktop,Asia,560.04,0.07,0,0.92
1/17/2024 13:15,user_371,Search,Mobile,Africa,50.27,0.01,0,3.55
1/17/2024 13:30,user_936,Product,Desktop,Africa,303.17,0.9,0,5.93
1/17/2024 13:45,user_911,Login,Mobile,Europe,413.74,0.58,0,7.35
1/17/2024 14:00,user_661,Home,Mobile,North America,476.18,0.35,0,5.73
1/17/2024 14:15,user_431,Search,Tablet,Asia,351.9,0.23,0,7.97
1/17/2024 14:30,user_969,Profile,Tablet,Europe,545.81,0.62,1,3.19
1/17/2024 14:45,user_309,Help,Desktop,South America,565.48,0.51,0,2.25
1/17/2024 15:00,user_137,Checkout,Mobile,Asia,43.27,0.99,0,1.01
1/17/2024 15:15,user_202,Search,Desktop,Africa,244.41,0.98,0,5.95
1/17/2024 15:30,user_436,Checkout,Tablet,Europe,18.96,0.64,0,7.04
1/17/2024 15:45,user_313,Product,Desktop,Africa,201,0.44,0,3.6
1/17/2024 16:00,user_117,Help,Desktop,Africa,324.44,0.49,0,
1/17/2024 16:15,user_666,Checkout,Tablet,Africa,546.92,0.68,0,1
1/17/2024 16:30,user_937,Product,Mobile,North America,-10,0.1,0,1.44
1/17/2024 16:45,user_803,Home,Desktop,Africa,80.86,0.33,0,7.17
1/17/2024 17:00,user_575,Checkout,Tablet,South America,60.35,0.08,0,4
1/17/2024 17:15,user_244,Help,Mobile,South America,355.61,0.07,1,6.88
1/17/2024 17:30,user_537,Search,Tablet,Asia,321.61,0.2,1,8.4
1/17/2024 17:45,user_602,Product,Desktop,Africa,163.49,0.49,1,8.6
1/17/2024 18:00,user_75,Search,Mobile,Africa,540.17,0.78,0,2.14
1/17/2024 18:15,user_806,Help,Mobile,Europe,556.78,0.49,0,5.12
1/17/2024 18:30,user_386,Login,Tablet,North America,244.55,0.34,0,7.47
1/17/2024 18:45,user_903,Product,Tablet,Asia,534.73,0.08,0,7.85
1/17/2024 19:00,user_210,Checkout,Tablet,Africa,233.45,0.55,0,7.95
1/17/2024 19:15,user_475,Product,Mobile,Europe,443.41,0.27,0,2.67
1/17/2024 19:30,user_418,Search,Mobile,North America,288.19,0.61,0,2.33
1/17/2024 19:45,user_347,Home,Desktop,Asia,,0.98,0,6.11
1/17/2024 20:00,user_529,Product,Mobile,Asia,557.12,0.11,1,7.54
1/17/2024 20:15,user_640,Checkout,Desktop,Africa,275.19,0.21,0,3.53
1/17/2024 20:30,user_939,Login,Tablet,Asia,442.02,0.47,0,1.49
1/17/2024 20:45,user_955,Profile,Tablet,Europe,223.47,0.97,0,7.31
1/17/2024 21:00,user_876,Home,Mobile,Asia,16.23,0.77,0,3.35
1/17/2024 21:15,user_763,Login,Tablet,South America,64.82,0.9,0,2.08
1/17/2024 21:30,user_179,Product,Tablet,Europe,300.25,0.33,0,1.9
1/17/2024 21:45,user_182,Search,Mobile,North America,415.53,0.99,0,3.49
1/17/2024 22:00,user_664,Help,Desktop,North America,204.17,0.1,1,6.13
1/17/2024 22:15,user_25,Search,Mobile,Africa,418.82,0.05,0,3.9
1/17/2024 22:30,user_967,Checkout,Desktop,Africa,420.69,0.86,0,0.7
1/17/2024 22:45,user_180,Search,Mobile,South America,423.84,0.93,1,1.42
1/17/2024 23:00,user_710,Home,Mobile,North America,298.05,0.09,0,
1/17/2024 23:15,user_501,Search,Tablet,North America,549.36,0.11,0,6.77
1/17/2024 23:30,user_856,Checkout,Mobile,North America,296.07,0.03,0,1.44
1/17/2024 23:45,user_161,Profile,Mobile,North America,272.91,0.1,0,5.83
1/18/2024 0:00,user_177,Product,Desktop,Asia,123.63,0.21,0,1.64
1/18/2024 0:15,user_285,Help,Tablet,Europe,188.05,,0,2.51
1/18/2024 0:30,user_63,Product,Desktop,Europe,30.19,0.67,0,2.14
1/18/2024 0:45,user_662,Search,,South America,381.95,0.78,0,1.14
1/18/2024 1:00,user_666,Login,Tablet,Asia,152.88,0.78,0,6.88
1/18/2024 1:15,user_156,Product,Tablet,North America,185.97,0.54,0,4.9
1/18/2024 1:30,user_882,Profile,Tablet,North America,463.63,0.8,0,8.4
1/18/2024 1:45,user_469,Search,Mobile,Africa,199.7,0.6,1,1.44
1/18/2024 2:00,user_49,Help,Tablet,Africa,149.11,0.31,0,1.87
1/18/2024 2:15,user_967,Checkout,Tablet,South America,105.59,0.56,0,3.41
1/18/2024 2:30,user_849,Profile,Tablet,North America,466.04,0.53,0,7.78
1/18/2024 2:45,user_84,Search,Desktop,South America,82.18,0.82,0,3.4
1/18/2024 3:00,user_361,Profile,Desktop,Asia,274.98,,0,4.38
1/18/2024 3:15,user_689,Product,,Europe,306.62,0.41,0,3.37
1/18/2024 3:30,user_148,Help,Desktop,North America,414,0.76,0,1.26
1/18/2024 3:45,user_630,Checkout,Mobile,Asia,381.8,0.1,0,9.42
1/18/2024 4:00,user_342,Search,Desktop,North America,487.38,0.78,0,
1/18/2024 4:15,user_476,Home,Tablet,Africa,31.63,0.37,0,7.98
1/18/2024 4:30,user_63,Checkout,Desktop,South America,181.38,0.04,0,6.75
1/18/2024 4:45,user_701,Home,,Africa,171.68,0.36,0,5.39
1/18/2024 5:00,user_360,Profile,,Europe,91.88,0.61,0,1.35
1/18/2024 5:15,user_561,Login,Tablet,Africa,177.06,0.12,0,6.61
1/18/2024 5:30,user_327,Checkout,Mobile,North America,189.31,0.92,0,1.98
1/18/2024 5:45,user_769,Profile,Tablet,Africa,315.52,0.08,0,4.44
1/18/2024 6:00,user_736,Home,Tablet,North America,399.9,0.93,0,6.48
1/18/2024 6:15,user_141,Product,Mobile,Europe,231.75,0.71,0,7.93
1/18/2024 6:30,user_990,Product,Tablet,Africa,433.08,0.33,0,7.01
1/18/2024 6:45,user_215,Login,Tablet,South America,205.02,0.39,0,6.88
1/18/2024 7:00,user_435,Checkout,Desktop,South America,177.72,0.74,0,1.92
1/18/2024 7:15,user_891,Checkout,Tablet,South America,327.01,0.6,0,3.79
1/18/2024 7:30,user_952,Checkout,Tablet,Africa,19.11,1.5,0,0.91
1/18/2024 7:45,user_723,Profile,Tablet,Africa,52.47,0.39,1,7.34
1/18/2024 8:00,user_318,Help,Tablet,Africa,253.69,,1,9.55
1/18/2024 8:15,user_32,Help,Mobile,North America,566.03,,0,
1/18/2024 8:30,user_670,Login,Desktop,Europe,434.3,0.21,1,
1/18/2024 8:45,user_285,Checkout,Tablet,South America,57.44,0.42,0,5.02
1/18/2024 9:00,user_305,Profile,Tablet,North America,508.56,0.29,0,8.64
1/18/2024 9:15,user_429,Product,Mobile,South America,440.72,0.77,0,5.74
1/18/2024 9:30,user_477,Home,Tablet,North America,368.51,0.76,0,0.94
1/18/2024 9:45,user_286,Profile,Mobile,Africa,493.07,0.29,0,9.76
1/18/2024 10:00,user_144,Help,Desktop,South America,245.45,0.08,0,8.37
1/18/2024 10:15,user_424,Help,Desktop,Africa,136.79,0.01,1,1.75
1/18/2024 10:30,user_19,Product,,South America,309.65,0.43,0,9.26
1/18/2024 10:45,user_18,Product,Tablet,Asia,331.56,0.41,0,4.78
1/18/2024 11:00,user_769,Home,Tablet,North America,325.3,0.99,0,4.03
1/18/2024 11:15,user_590,Product,Mobile,Asia,341.22,0.47,0,4.88
1/18/2024 11:30,user_371,Login,Tablet,North America,569.48,0.26,0,8.43
1/18/2024 11:45,user_175,Home,Tablet,Europe,541.84,0.89,0,6.77
1/18/2024 12:00,user_194,Product,Desktop,South America,526.05,0.49,1,1.06
1/18/2024 12:15,user_502,Search,Tablet,Europe,481.84,0.6,0,9.6
1/18/2024 12:30,user_988,Profile,Desktop,Europe,566.34,0.1,0,1.9
1/18/2024 12:45,user_113,Product,Tablet,North America,63.6,,0,7.58
1/18/2024 13:00,user_114,Login,Desktop,Asia,162.75,0.94,1,6.54
1/18/2024 13:15,user_222,Checkout,Tablet,Africa,299.56,0.59,0,2.28
1/18/2024 13:30,user_678,Product,Desktop,North America,508.69,0.34,0,2.12
1/18/2024 13:45,user_947,Help,Mobile,Africa,305.57,0.63,0,8.77
1/18/2024 14:00,user_831,Help,Desktop,Europe,450.08,0.91,0,4.49
1/18/2024 14:15,user_644,Help,Desktop,Africa,87.68,0.27,0,6.72
1/18/2024 14:30,user_897,Checkout,Desktop,Asia,155.19,0.51,0,5.29
1/18/2024 14:45,user_264,Help,Tablet,North America,440.41,0.96,1,7.41
1/18/2024 15:00,user_925,Search,Tablet,Asia,103.02,0.17,0,5.05
1/18/2024 15:15,user_55,Product,Tablet,Asia,214.06,0.72,0,3.23
1/18/2024 15:30,user_871,Help,Mobile,North America,162.6,0.61,1,3.95
1/18/2024 15:45,user_643,Home,Mobile,Asia,213.17,0.68,0,8.66
1/18/2024 16:00,user_800,Checkout,Desktop,South America,426.45,0.35,0,4.95
1/18/2024 16:15,user_778,Search,Mobile,South America,223.87,0.31,0,2.53
1/18/2024 16:30,user_458,Home,Desktop,South America,335.38,0.68,0,9.38
1/18/2024 16:45,user_979,Home,,Africa,64.46,0.22,0,8.07
1/18/2024 17:00,user_878,Home,Desktop,Asia,483.99,0.42,0,
1/18/2024 17:15,user_162,Home,Mobile,North America,225.08,0.19,0,9.99
1/18/2024 17:30,user_380,Product,Tablet,North America,390.88,0.01,0,7.1
1/18/2024 17:45,user_993,Help,Mobile,Africa,436.61,0.97,0,2.02
1/18/2024 18:00,user_87,Profile,Desktop,North America,129.75,0.43,0,2.75
1/18/2024 18:15,user_55,Product,Desktop,South America,531.38,0.97,0,7.08
1/18/2024 18:30,user_476,Product,Mobile,Asia,371.65,0.14,0,7.91
1/18/2024 18:45,user_800,Search,Desktop,North America,260.09,0.59,0,2.77
1/18/2024 19:00,user_178,Search,,North America,113.49,0.2,0,2.94
1/18/2024 19:15,user_391,Help,Mobile,Europe,565.67,0.79,0,3.42
1/18/2024 19:30,user_349,Profile,Mobile,Europe,454.27,0.78,0,6.18
1/18/2024 19:45,user_8,Search,,Europe,128.77,0.11,0,2.13
1/18/2024 20:00,user_833,Help,Desktop,Asia,205.94,0.91,1,1.49
1/18/2024 20:15,user_313,Help,Desktop,South America,486.76,0.19,0,6.95
1/18/2024 20:30,user_759,Login,Tablet,South America,418.93,0.61,0,7.9
1/18/2024 20:45,user_835,Profile,Tablet,South America,460.64,0.99,1,5.26
1/18/2024 21:00,user_984,Search,Mobile,Asia,267.51,0.88,0,3.96
1/18/2024 21:15,user_983,Profile,Tablet,Asia,431.3,0.96,0,4.6
1/18/2024 21:30,user_443,Product,Desktop,Europe,234.96,0.34,0,4.19
1/18/2024 21:45,user_767,Product,Tablet,North America,130.7,0.11,0,9.62
1/18/2024 22:00,user_328,Profile,Desktop,Africa,381.44,0.19,0,7.8
1/18/2024 22:15,user_54,Login,Mobile,Africa,585.73,0.5,0,2.48
1/18/2024 22:30,user_761,Login,Mobile,North America,189.81,,0,4.15
1/18/2024 22:45,user_239,Profile,Desktop,Europe,279.28,0.15,0,5.67
1/18/2024 23:00,user_229,Search,Tablet,North America,406.03,0.66,0,6.32
1/18/2024 23:15,user_579,Checkout,Mobile,North America,327.2,0.32,0,4.95
1/18/2024 23:30,user_51,Login,Mobile,Africa,506.84,0.34,0,8.2
1/18/2024 23:45,user_609,Home,Tablet,Europe,458.24,1.5,0,7.79
1/19/2024 0:00,user_604,Product,Tablet,Asia,39.69,0.47,0,5.3
1/19/2024 0:15,user_264,Profile,Desktop,Africa,599.06,0.81,0,8.62
1/19/2024 0:30,user_418,Home,Tablet,Asia,452.68,0.16,0,7.64
1/19/2024 0:45,user_803,Profile,Tablet,Europe,519.02,0.79,0,7.9
1/19/2024 1:00,user_96,Help,Tablet,North America,392.46,0.06,0,9.59
1/19/2024 1:15,user_88,Product,Desktop,South America,514.49,0.19,0,3.03
1/19/2024 1:30,user_78,Product,Desktop,South America,71.87,0.66,0,3.04
1/19/2024 1:45,user_288,Login,Mobile,Europe,211.9,0.85,0,8.95
1/19/2024 2:00,user_120,Login,Desktop,South America,,0.25,0,7.84
1/19/2024 2:15,user_814,Home,Mobile,Asia,,0.33,1,9.3
1/19/2024 2:30,user_491,Help,Tablet,South America,51.55,0.54,0,1.1
1/19/2024 2:45,user_912,Profile,Mobile,Europe,,0.21,0,6.46
1/19/2024 3:00,user_452,Help,Mobile,Europe,502.11,0.81,0,1.87
1/19/2024 3:15,user_500,Product,Tablet,Asia,101.78,0.77,1,5.29
1/19/2024 3:30,user_165,Home,Mobile,South America,513.34,0.15,0,1.98
1/19/2024 3:45,user_182,Checkout,Desktop,South America,413.63,0.46,0,1.72
1/19/2024 4:00,user_469,Home,Desktop,North America,314.45,0.77,0,0.62
1/19/2024 4:15,user_910,Search,Desktop,Africa,,0.34,0,6.49
1/19/2024 4:30,user_735,Home,Desktop,Europe,254.45,0.63,0,3.91
1/19/2024 4:45,user_823,Help,Mobile,North America,120.43,0.05,0,1.5
1/19/2024 5:00,user_944,Search,Mobile,Europe,174.49,0.61,0,3.57
1/19/2024 5:15,user_978,Search,Tablet,North America,,1.5,0,2.1
1/19/2024 5:30,user_7,Search,Mobile,Africa,321.14,0.83,0,9.45
1/19/2024 5:45,user_330,Checkout,Mobile,North America,484.32,0.36,0,3.54
1/19/2024 6:00,user_775,Home,Mobile,Europe,475.85,0.28,0,
1/19/2024 6:15,user_673,Help,Tablet,South America,350.91,0.84,0,8.48
1/19/2024 6:30,user_151,Home,Desktop,Europe,469.57,0.05,0,
1/19/2024 6:45,user_85,Checkout,Mobile,Asia,119.11,0.4,0,7.25
1/19/2024 7:00,user_147,Product,Tablet,Asia,34.79,0.37,0,6.54
1/19/2024 7:15,user_624,Login,Tablet,Asia,,0.28,0,9.49
1/19/2024 7:30,user_381,Help,Tablet,Asia,49.95,0.91,0,2.47
1/19/2024 7:45,user_915,Help,Desktop,Africa,151.78,0.75,0,9.9
1/19/2024 8:00,user_548,Home,Mobile,South America,418.71,0.06,0,8.39
1/19/2024 8:15,user_285,Login,Tablet,South America,248.62,,0,6.1
1/19/2024 8:30,user_700,Profile,Desktop,Europe,526.41,0.53,0,6.79
1/19/2024 8:45,user_82,Profile,Tablet,North America,182.3,0.9,0,6.66
1/19/2024 9:00,user_514,Checkout,Tablet,Europe,12.06,0.31,0,1.05
1/19/2024 9:15,user_897,Profile,Tablet,Europe,183.89,0.57,0,2.57
1/19/2024 9:30,user_815,Help,Tablet,Europe,348.95,0.5,0,9.63
1/19/2024 9:45,user_709,Profile,Tablet,Europe,228.68,0.49,0,5.58
1/19/2024 10:00,user_916,Product,,South America,323.25,0.46,1,4.09
1/19/2024 10:15,user_523,Product,Mobile,North America,526.58,0.21,0,7.74
1/19/2024 10:30,user_746,Product,Mobile,Europe,547.93,0.76,0,5.48
1/19/2024 10:45,user_386,Profile,Mobile,South America,163.25,0.45,0,0.63
1/19/2024 11:00,user_707,Checkout,Mobile,Europe,279.97,0.96,0,7.49
1/19/2024 11:15,user_471,Search,Desktop,Asia,331.74,0.26,0,7.46
1/19/2024 11:30,user_119,Search,Desktop,Europe,569.72,0.68,0,2.07
1/19/2024 11:45,user_396,Login,Desktop,Europe,599.18,0.94,0,9.59
1/19/2024 12:00,user_532,Search,Tablet,Africa,145.07,0.66,0,2.63
1/19/2024 12:15,user_261,Search,Tablet,Asia,437.55,0.87,0,4.85
1/19/2024 12:30,user_805,Product,Tablet,North America,229.93,0.83,1,1.59
1/19/2024 12:45,user_934,Product,Mobile,Europe,9.82,0.36,0,6.23
1/19/2024 13:00,user_256,Profile,Tablet,North America,10.51,0.6,0,4.07
1/19/2024 13:15,user_734,Login,Mobile,Asia,279.04,0.16,0,3.86
1/19/2024 13:30,user_905,Home,Tablet,Europe,295.56,0.54,0,8.36
1/19/2024 13:45,user_226,Help,Mobile,Africa,18.43,0.23,0,0.59
1/19/2024 14:00,user_53,Login,Tablet,South America,,0.74,0,8.08
1/19/2024 14:15,user_940,Login,Tablet,Africa,179.93,0.53,0,5.93
1/19/2024 14:30,user_867,Checkout,Desktop,Africa,338.14,,0,9.87
1/19/2024 14:45,user_500,Profile,Tablet,South America,184.05,0.27,0,6.1
1/19/2024 15:00,user_506,Checkout,Tablet,South America,104.44,1,1,1.03
1/19/2024 15:15,user_854,Login,Desktop,South America,247.27,0.07,0,0.98
1/19/2024 15:30,user_364,Login,Mobile,Europe,143.2,0.04,0,
1/19/2024 15:45,user_280,Login,Desktop,North America,323.21,0.22,0,8.49
1/19/2024 16:00,user_593,Search,Desktop,North America,123.3,0.97,0,3.79
1/19/2024 16:15,user_714,Help,Mobile,South America,307.5,0.98,0,6.37
1/19/2024 16:30,user_158,Help,Tablet,Africa,98.64,0.65,0,5.15
1/19/2024 16:45,user_632,Checkout,Mobile,Asia,,0.88,0,
1/19/2024 17:00,user_59,Login,Tablet,South America,453.59,0.21,0,9.52
1/19/2024 17:15,user_727,Help,,Africa,70.68,0.97,0,9.85
1/19/2024 17:30,user_128,Product,Mobile,Africa,283.34,0.14,0,8.73
1/19/2024 17:45,user_736,Help,Desktop,Europe,47.17,0.1,0,9.14
1/19/2024 18:00,user_721,Profile,Mobile,Europe,360.92,0.11,0,2.56
1/19/2024 18:15,user_882,Profile,,North America,162.32,0.57,0,
1/19/2024 18:30,user_115,Help,Mobile,North America,318.94,0.78,0,7.23
1/19/2024 18:45,user_209,Product,Mobile,Asia,312.89,0.37,0,9.65
1/19/2024 19:00,user_526,Profile,Tablet,Asia,554.99,0.98,0,5.93
1/19/2024 19:15,user_521,Search,Desktop,Asia,331.7,0.43,0,1.31
1/19/2024 19:30,user_552,Help,Mobile,Asia,,0.15,0,6.18
1/19/2024 19:45,user_962,Search,Tablet,Africa,243.98,0.47,0,7.02
1/19/2024 20:00,user_237,Help,Tablet,Africa,569.7,0.68,1,2.59
1/19/2024 20:15,user_281,Home,Mobile,North America,467.43,0.83,0,4.24
1/19/2024 20:30,user_359,Home,Desktop,Europe,174.82,0.46,0,
1/19/2024 20:45,user_201,Home,Mobile,Europe,507.3,0.59,0,4.05
1/19/2024 21:00,user_758,Profile,Desktop,South America,,0.27,0,4.06
1/19/2024 21:15,user_278,Search,Desktop,Africa,-10,0.65,0,1.76
1/19/2024 21:30,user_235,Search,Desktop,Asia,494.62,0.99,0,9.44
1/19/2024 21:45,user_494,Search,Desktop,Asia,117.38,0.05,1,7.63
1/19/2024 22:00,user_4,Product,,South America,422.18,0.89,0,0.51
1/19/2024 22:15,user_666,Search,Tablet,Europe,177.93,0.56,0,
1/19/2024 22:30,user_442,Product,Tablet,Asia,182.01,0.25,0,7.53
1/19/2024 22:45,user_29,Home,Tablet,Europe,181.33,0.95,0,0.59
1/19/2024 23:00,user_109,Home,Tablet,South America,436.71,0.48,0,4.01
1/19/2024 23:15,user_610,Profile,Tablet,Europe,141.75,0.33,0,6.26
1/19/2024 23:30,user_727,Help,Tablet,Europe,5.54,0.18,0,4.8
1/19/2024 23:45,user_805,Home,,Europe,430.57,,0,7.89
1/20/2024 0:00,user_75,Help,Desktop,Asia,106.85,0.83,0,4.54
1/20/2024 0:15,user_838,Help,Tablet,North America,67.17,0.61,0,
1/20/2024 0:30,user_146,Profile,Mobile,Africa,,0.91,0,9.78
1/20/2024 0:45,user_128,Login,Tablet,Europe,231.04,0.23,0,2.8
1/20/2024 1:00,user_853,Login,Tablet,Europe,288.16,0.12,0,7.32
1/20/2024 1:15,user_42,Checkout,Desktop,Europe,31.52,0.01,0,1.86
1/20/2024 1:30,user_356,Profile,Desktop,North America,582.49,,0,3.63
1/20/2024 1:45,user_41,Checkout,Desktop,South America,431.06,1,0,4.7
1/20/2024 2:00,user_934,Checkout,Tablet,Asia,197.3,0.69,0,2.33
1/20/2024 2:15,user_34,Login,Tablet,North America,194.62,0.31,0,4.77
1/20/2024 2:30,user_17,Profile,Tablet,Europe,271.88,0.88,0,1.99
1/20/2024 2:45,user_677,Login,Desktop,North America,377.62,0.78,0,5.81
1/20/2024 3:00,user_153,Checkout,Mobile,North America,92.09,0.02,1,6.81
1/20/2024 3:15,user_998,Profile,,North America,117.41,0.82,0,1.09
1/20/2024 3:30,user_378,Checkout,Tablet,South America,516.36,0.3,0,8.78
1/20/2024 3:45,user_588,Search,Tablet,Africa,157.47,0.15,0,2.26
1/20/2024 4:00,user_599,Help,Mobile,Asia,231.22,0.23,0,2.64
1/20/2024 4:15,user_629,Profile,Tablet,South America,523.41,0.47,0,6.78
1/20/2024 4:30,user_874,Profile,Mobile,South America,399.57,0.42,0,
1/20/2024 4:45,user_342,Help,Tablet,Africa,208.32,0.29,0,5.24
1/20/2024 5:00,user_981,Checkout,Mobile,South America,411.8,0.17,0,1.72
1/20/2024 5:15,user_27,Search,Tablet,North America,-10,0.76,0,8.15
1/20/2024 5:30,user_825,Product,Desktop,North America,442.71,0.99,0,6.36
1/20/2024 5:45,user_287,Help,,Europe,294.77,0.78,0,1.79
1/20/2024 6:00,user_646,Login,Desktop,South America,,0.3,0,4.05
1/20/2024 6:15,user_731,Checkout,Desktop,Europe,573.01,0.24,0,8.2
1/20/2024 6:30,user_168,Help,Tablet,Asia,555.84,0.22,0,5.9
1/20/2024 6:45,user_610,Help,Desktop,North America,546.01,0.14,0,
1/20/2024 7:00,user_268,Profile,Mobile,Asia,309.74,0.55,0,4.04
1/20/2024 7:15,user_749,Login,Desktop,Africa,219.28,0.61,0,2.81
1/20/2024 7:30,user_821,Login,Desktop,North America,281.7,0.71,0,5.42
1/20/2024 7:45,user_455,Login,,Asia,415.49,0.68,0,8.51
