Timestamp,User_ID,Page_Visited,Device_Type,Region,Session_Duration,Bounce_Rate,Conversion,Page_Load_Time,Date,Hour,DayOfWeek,Engagement_Score,Converted_Session
2024-01-15 15:00:00,user_459,Help,Unknown,North America,167.17,0.4,0,5.02,2024-01-15,15,Monday,27.77,Not Converted
2024-01-15 15:15:00,user_137,Login,Mobile,Europe,523.57,0.58,0,5.46,2024-01-15,15,Monday,81.05,Not Converted
2024-01-15 15:30:00,user_930,Help,Tablet,Africa,293.57,0.85,0,7.29,2024-01-15,15,Monday,35.41,Not Converted
2024-01-15 15:45:00,user_588,Search,Unknown,Africa,186.82,0.97,0,9.59,2024-01-15,15,Monday,17.64,Not Converted
2024-01-15 16:00:00,user_995,Home,Tablet,South America,313.0,0.44,0,7.06,2024-01-15,16,Monday,38.83,Not Converted
2024-01-15 16:15:00,user_547,Login,Tablet,North America,232.27,0.06,0,8.93,2024-01-15,16,Monday,23.39,Not Converted
2024-01-15 16:30:00,user_513,Login,Desktop,South America,294.4,0.75,0,4.8,2024-01-15,16,Monday,50.76,Not Converted
2024-01-15 16:45:00,user_296,Product,Desktop,North America,73.15,0.57,0,7.83,2024-01-15,16,Monday,8.28,Not Converted
2024-01-15 17:00:00,user_320,Product,Tablet,Europe,598.21,0.45,0,8.51,2024-01-15,17,Monday,62.9,Not Converted
2024-01-15 17:15:00,user_918,Search,Tablet,Africa,258.21,0.31,0,7.25,2024-01-15,17,Monday,31.3,Not Converted
2024-01-15 17:30:00,user_572,Login,Tablet,Africa,294.4,0.5,0,5.32,2024-01-15,17,Monday,46.58,Not Converted
2024-01-15 17:45:00,user_832,Profile,Tablet,Europe,427.57,0.34,1,6.45,2024-01-15,17,Monday,57.39,Converted
2024-01-15 18:00:00,user_349,Login,Tablet,South America,221.52,0.49,0,7.15,2024-01-15,18,Monday,27.18,Not Converted
2024-01-15 18:15:00,user_840,Product,Tablet,South America,500.8,0.54,1,2.9,2024-01-15,18,Monday,128.41,Converted
2024-01-15 18:30:00,user_779,Profile,Mobile,Asia,275.29,0.49,0,8.19,2024-01-15,18,Monday,29.96,Not Converted
2024-01-15 18:45:00,user_873,Home,Tablet,North America,433.14,0.54,0,9.53,2024-01-15,18,Monday,41.13,Not Converted
2024-01-15 19:00:00,user_229,Home,Unknown,South America,68.93,0.24,0,4.92,2024-01-15,19,Monday,11.64,Not Converted
2024-01-15 19:15:00,user_270,Help,Mobile,Europe,508.44,0.85,0,7.16,2024-01-15,19,Monday,62.31,Not Converted
2024-01-15 19:30:00,user_828,Checkout,Tablet,South America,442.75,0.56,0,7.5,2024-01-15,19,Monday,52.09,Not Converted
2024-01-15 19:45:00,user_798,Product,Tablet,Africa,130.97,0.21,0,6.79,2024-01-15,19,Monday,16.81,Not Converted
2024-01-15 20:00:00,user_291,Checkout,Mobile,North America,294.4,0.62,0,5.7,2024-01-15,20,Monday,43.94,Not Converted
2024-01-15 20:15:00,user_725,Profile,Mobile,Asia,294.4,0.36,0,8.88,2024-01-15,20,Monday,29.8,Not Converted
2024-01-15 20:30:00,user_165,Product,Tablet,North America,585.76,0.84,0,4.76,2024-01-15,20,Monday,101.69,Not Converted
2024-01-15 20:45:00,user_5,Search,Tablet,Africa,157.81,0.45,0,1.08,2024-01-15,20,Monday,75.87,Not Converted
2024-01-15 21:00:00,user_851,Login,Mobile,Africa,276.4,0.73,0,8.52,2024-01-15,21,Monday,29.03,Not Converted
2024-01-15 21:15:00,user_379,Search,Mobile,Africa,22.86,0.1,0,6.9,2024-01-15,21,Monday,2.89,Not Converted
2024-01-15 21:30:00,user_78,Profile,Mobile,Africa,241.35,0.4,0,8.57,2024-01-15,21,Monday,25.22,Not Converted
2024-01-15 21:45:00,user_410,Product,Desktop,Europe,344.94,0.98,0,1.82,2024-01-15,21,Monday,122.32,Not Converted
2024-01-15 22:00:00,user_574,Profile,Mobile,Asia,572.11,0.81,0,0.79,2024-01-15,22,Monday,319.61,Not Converted
2024-01-15 22:15:00,user_132,Login,Desktop,Africa,312.46,0.16,0,9.38,2024-01-15,22,Monday,30.1,Not Converted
2024-01-15 22:30:00,user_601,Home,Tablet,Africa,492.37,0.28,0,1.9,2024-01-15,22,Monday,169.78,Not Converted
2024-01-15 22:45:00,user_749,Home,Tablet,South America,330.54,0.33,0,8.19,2024-01-15,22,Monday,35.97,Not Converted
2024-01-15 23:00:00,user_42,Profile,Mobile,Asia,29.27,0.65,0,8.32,2024-01-15,23,Monday,3.14,Not Converted
2024-01-15 23:15:00,user_89,Checkout,Tablet,North America,192.43,0.76,0,7.23,2024-01-15,23,Monday,23.38,Not Converted
2024-01-15 23:30:00,user_402,Product,Tablet,Asia,347.45,0.49,0,1.75,2024-01-15,23,Monday,126.35,Not Converted
2024-01-15 23:45:00,user_296,Product,Tablet,Asia,570.6,0.51,0,6.84,2024-01-15,23,Monday,72.78,Not Converted
2024-01-16 00:00:00,user_840,Home,Tablet,Asia,294.4,0.81,0,8.95,2024-01-16,0,Tuesday,29.59,Not Converted
2024-01-16 00:15:00,user_295,Help,Desktop,Africa,140.87,0.44,0,4.54,2024-01-16,0,Tuesday,25.43,Not Converted
2024-01-16 00:30:00,user_616,Search,Desktop,Africa,135.97,0.12,0,4.43,2024-01-16,0,Tuesday,25.04,Not Converted
2024-01-16 00:45:00,user_526,Help,Mobile,Europe,124.7,0.56,0,4.71,2024-01-16,0,Tuesday,21.84,Not Converted
2024-01-16 01:00:00,user_800,Login,Mobile,North America,553.89,0.95,0,1.28,2024-01-16,1,Tuesday,242.93,Not Converted
2024-01-16 01:15:00,user_691,Search,Mobile,South America,512.34,0.79,0,8.97,2024-01-16,1,Tuesday,51.39,Not Converted
2024-01-16 01:30:00,user_637,Search,Tablet,Asia,466.06,0.58,0,8.76,2024-01-16,1,Tuesday,47.75,Not Converted
2024-01-16 01:45:00,user_422,Profile,Tablet,North America,238.68,0.65,0,9.98,2024-01-16,1,Tuesday,21.74,Not Converted
2024-01-16 02:00:00,user_865,Home,Desktop,North America,305.11,0.93,0,6.06,2024-01-16,2,Tuesday,43.22,Not Converted
2024-01-16 02:15:00,user_23,Help,Desktop,Europe,281.28,0.43,0,7.64,2024-01-16,2,Tuesday,32.56,Not Converted
2024-01-16 02:30:00,user_575,Help,Mobile,South America,155.77,0.33,0,2.43,2024-01-16,2,Tuesday,45.41,Not Converted
2024-01-16 02:45:00,user_143,Home,Desktop,Asia,305.49,0.98,0,6.84,2024-01-16,2,Tuesday,38.97,Not Converted
2024-01-16 03:00:00,user_993,Help,Desktop,South America,23.15,0.86,0,6.67,2024-01-16,3,Tuesday,3.02,Not Converted
2024-01-16 03:15:00,user_665,Home,Desktop,Europe,83.43,0.49,1,9.06,2024-01-16,3,Tuesday,8.29,Converted
2024-01-16 03:30:00,user_145,Profile,Desktop,Africa,532.52,0.46,1,8.39,2024-01-16,3,Tuesday,56.71,Converted
2024-01-16 03:45:00,user_225,Checkout,Desktop,North America,452.25,0.42,0,9.42,2024-01-16,3,Tuesday,43.4,Not Converted
2024-01-16 04:00:00,user_503,Search,Mobile,Asia,256.61,0.15,0,8.75,2024-01-16,4,Tuesday,26.32,Not Converted
2024-01-16 04:15:00,user_962,Profile,Mobile,Africa,312.7,0.96,0,8.75,2024-01-16,4,Tuesday,32.07,Not Converted
2024-01-16 04:30:00,user_974,Product,Desktop,Europe,225.15,0.4,1,1.11,2024-01-16,4,Tuesday,106.71,Converted
2024-01-16 04:45:00,user_821,Login,Mobile,South America,445.76,0.88,0,5.46,2024-01-16,4,Tuesday,69.0,Not Converted
2024-01-16 05:00:00,user_616,Checkout,Tablet,North America,471.59,0.19,0,6.27,2024-01-16,5,Tuesday,64.87,Not Converted
2024-01-16 05:15:00,user_104,Product,Desktop,Asia,459.15,0.55,0,4.11,2024-01-16,5,Tuesday,89.85,Not Converted
2024-01-16 05:30:00,user_947,Search,Tablet,Africa,434.95,0.02,0,1.04,2024-01-16,5,Tuesday,213.21,Not Converted
2024-01-16 05:45:00,user_39,Help,Mobile,Africa,126.68,0.76,0,6.94,2024-01-16,5,Tuesday,15.95,Not Converted
2024-01-16 06:00:00,user_947,Home,Mobile,North America,206.09,0.58,0,3.62,2024-01-16,6,Tuesday,44.61,Not Converted
2024-01-16 06:15:00,user_198,Search,Tablet,South America,284.56,0.63,0,4.94,2024-01-16,6,Tuesday,47.91,Not Converted
2024-01-16 06:30:00,user_646,Profile,Mobile,Europe,201.82,0.49,0,6.98,2024-01-16,6,Tuesday,25.29,Not Converted
2024-01-16 06:45:00,user_579,Login,Desktop,South America,294.4,0.21,0,9.16,2024-01-16,6,Tuesday,28.98,Not Converted
2024-01-16 07:00:00,user_391,Profile,Unknown,South America,200.97,0.07,0,5.46,2024-01-16,7,Tuesday,31.11,Not Converted
2024-01-16 07:15:00,user_179,Checkout,Unknown,South America,87.25,0.29,0,4.78,2024-01-16,7,Tuesday,15.1,Not Converted
2024-01-16 07:30:00,user_968,Checkout,Tablet,North America,242.43,0.49,0,4.18,2024-01-16,7,Tuesday,46.8,Not Converted
2024-01-16 07:45:00,user_554,Login,Mobile,North America,588.05,0.57,0,2.78,2024-01-16,7,Tuesday,155.57,Not Converted
2024-01-16 08:00:00,user_448,Product,Tablet,Europe,139.4,0.61,0,4.04,2024-01-16,8,Tuesday,27.66,Not Converted
2024-01-16 08:15:00,user_500,Product,Tablet,South America,369.23,0.55,0,1.55,2024-01-16,8,Tuesday,144.8,Not Converted
2024-01-16 08:30:00,user_15,Checkout,Desktop,North America,262.62,0.27,0,9.73,2024-01-16,8,Tuesday,24.48,Not Converted
2024-01-16 08:45:00,user_623,Checkout,Mobile,Europe,47.26,0.24,0,5.95,2024-01-16,8,Tuesday,6.8,Not Converted
2024-01-16 09:00:00,user_669,Help,Desktop,Europe,295.29,0.14,0,1.71,2024-01-16,9,Tuesday,108.96,Not Converted
2024-01-16 09:15:00,user_289,Home,Mobile,South America,422.79,0.85,0,3.85,2024-01-16,9,Tuesday,87.17,Not Converted
2024-01-16 09:30:00,user_478,Help,Desktop,Asia,310.37,0.62,0,5.46,2024-01-16,9,Tuesday,48.04,Not Converted
2024-01-16 09:45:00,user_231,Help,Unknown,South America,523.9,0.19,0,5.56,2024-01-16,9,Tuesday,79.86,Not Converted
2024-01-16 10:00:00,user_923,Product,Desktop,Asia,176.92,0.18,0,0.84,2024-01-16,10,Tuesday,96.15,Not Converted
2024-01-16 10:15:00,user_420,Login,Mobile,Europe,56.32,0.87,0,9.53,2024-01-16,10,Tuesday,5.35,Not Converted
2024-01-16 10:30:00,user_157,Product,Mobile,North America,562.26,0.74,0,3.12,2024-01-16,10,Tuesday,136.47,Not Converted
2024-01-16 10:45:00,user_550,Home,Tablet,Africa,230.03,0.66,0,0.65,2024-01-16,10,Tuesday,139.41,Not Converted
2024-01-16 11:00:00,user_441,Profile,Unknown,Europe,347.96,0.41,0,1.23,2024-01-16,11,Tuesday,156.04,Not Converted
2024-01-16 11:15:00,user_97,Checkout,Desktop,North America,476.24,0.26,0,6.01,2024-01-16,11,Tuesday,67.94,Not Converted
2024-01-16 11:30:00,user_997,Checkout,Unknown,Europe,197.97,0.49,0,1.81,2024-01-16,11,Tuesday,70.45,Not Converted
2024-01-16 11:45:00,user_411,Home,Mobile,South America,431.12,0.8,0,0.9,2024-01-16,11,Tuesday,226.91,Not Converted
2024-01-16 12:00:00,user_951,Help,Mobile,Asia,85.57,0.3,0,4.11,2024-01-16,12,Tuesday,16.75,Not Converted
2024-01-16 12:15:00,user_289,Login,Desktop,Europe,178.32,0.85,0,6.42,2024-01-16,12,Tuesday,24.03,Not Converted
2024-01-16 12:30:00,user_254,Checkout,Desktop,North America,91.1,0.76,0,1.56,2024-01-16,12,Tuesday,35.59,Not Converted
2024-01-16 12:45:00,user_196,Search,Tablet,South America,487.68,0.3,0,3.48,2024-01-16,12,Tuesday,108.86,Not Converted
2024-01-16 13:00:00,user_598,Help,Mobile,Africa,137.48,0.43,0,4.47,2024-01-16,13,Tuesday,25.13,Not Converted
2024-01-16 13:15:00,user_834,Checkout,Unknown,South America,431.86,0.19,0,2.01,2024-01-16,13,Tuesday,143.48,Not Converted
2024-01-16 13:30:00,user_522,Search,Tablet,Asia,566.26,0.11,0,5.31,2024-01-16,13,Tuesday,89.74,Not Converted
2024-01-16 13:45:00,user_517,Home,Mobile,South America,319.02,0.72,0,1.31,2024-01-16,13,Tuesday,138.1,Not Converted
2024-01-16 14:00:00,user_635,Home,Mobile,Africa,326.32,0.49,1,0.94,2024-01-16,14,Tuesday,168.21,Converted
2024-01-16 14:15:00,user_842,Help,Tablet,North America,279.31,0.82,0,5.44,2024-01-16,14,Tuesday,43.37,Not Converted
2024-01-16 14:30:00,user_865,Checkout,Tablet,Europe,198.9,1.0,0,2.86,2024-01-16,14,Tuesday,51.53,Not Converted
2024-01-16 14:45:00,user_118,Product,Desktop,Asia,288.01,0.08,0,5.46,2024-01-16,14,Tuesday,44.58,Not Converted
2024-01-16 15:00:00,user_806,Search,Mobile,Africa,363.67,0.47,0,4.53,2024-01-16,15,Tuesday,65.76,Not Converted
2024-01-16 15:15:00,user_909,Login,Unknown,Asia,591.66,0.8,0,9.19,2024-01-16,15,Tuesday,58.06,Not Converted
2024-01-16 15:30:00,user_159,Checkout,Mobile,South America,562.97,0.49,0,7.38,2024-01-16,15,Tuesday,67.18,Not Converted
2024-01-16 15:45:00,user_815,Login,Tablet,Asia,517.98,0.76,0,8.25,2024-01-16,15,Tuesday,56.0,Not Converted
2024-01-16 16:00:00,user_228,Checkout,Desktop,Africa,534.03,0.35,0,8.78,2024-01-16,16,Tuesday,54.6,Not Converted
2024-01-16 16:15:00,user_877,Product,Mobile,Europe,283.37,0.45,0,9.74,2024-01-16,16,Tuesday,26.38,Not Converted
2024-01-16 16:30:00,user_216,Product,Tablet,Europe,396.18,0.59,0,7.75,2024-01-16,16,Tuesday,45.28,Not Converted
2024-01-16 16:45:00,user_948,Help,Mobile,Asia,537.56,0.97,0,6.28,2024-01-16,16,Tuesday,73.84,Not Converted
2024-01-16 17:00:00,user_696,Help,Desktop,North America,238.81,0.33,0,3.97,2024-01-16,17,Tuesday,48.05,Not Converted
2024-01-16 17:15:00,user_15,Product,Mobile,Asia,577.25,0.92,0,2.23,2024-01-16,17,Tuesday,178.72,Not Converted
2024-01-16 17:30:00,user_157,Profile,Desktop,South America,252.39,0.27,0,7.02,2024-01-16,17,Tuesday,31.47,Not Converted
2024-01-16 17:45:00,user_648,Product,Desktop,Europe,362.64,0.99,0,9.95,2024-01-16,17,Tuesday,33.12,Not Converted
2024-01-16 18:00:00,user_261,Home,Mobile,Europe,427.33,0.67,0,5.46,2024-01-16,18,Tuesday,66.15,Not Converted
2024-01-16 18:15:00,user_157,Home,Mobile,Europe,570.6,0.46,0,7.37,2024-01-16,18,Tuesday,68.17,Not Converted
2024-01-16 18:30:00,user_47,Profile,Desktop,North America,150.55,0.61,0,5.46,2024-01-16,18,Tuesday,23.3,Not Converted
2024-01-16 18:45:00,user_324,Search,Tablet,North America,448.95,0.27,1,4.6,2024-01-16,18,Tuesday,80.17,Converted
2024-01-16 19:00:00,user_844,Login,Desktop,Africa,314.89,0.27,1,4.4,2024-01-16,19,Tuesday,58.31,Converted
2024-01-16 19:15:00,user_685,Checkout,Mobile,Asia,164.79,0.11,0,5.29,2024-01-16,19,Tuesday,26.2,Not Converted
2024-01-16 19:30:00,user_130,Checkout,Mobile,Asia,467.08,0.11,0,3.99,2024-01-16,19,Tuesday,93.6,Not Converted
2024-01-16 19:45:00,user_411,Profile,Tablet,South America,333.57,0.35,0,7.61,2024-01-16,19,Tuesday,38.74,Not Converted
2024-01-16 20:00:00,user_95,Home,Desktop,Europe,398.28,0.76,0,8.81,2024-01-16,20,Tuesday,40.6,Not Converted
2024-01-16 20:15:00,user_627,Help,Desktop,North America,197.13,0.61,0,8.89,2024-01-16,20,Tuesday,19.93,Not Converted
2024-01-16 20:30:00,user_755,Checkout,Desktop,South America,291.36,0.1,0,2.66,2024-01-16,20,Tuesday,79.61,Not Converted
2024-01-16 20:45:00,user_932,Home,Mobile,South America,372.33,0.85,0,9.01,2024-01-16,20,Tuesday,37.2,Not Converted
2024-01-16 21:00:00,user_292,Search,Desktop,North America,245.92,0.6,0,3.74,2024-01-16,21,Tuesday,51.88,Not Converted
2024-01-16 21:15:00,user_794,Login,Tablet,Asia,123.03,0.96,1,3.44,2024-01-16,21,Tuesday,27.71,Converted
2024-01-16 21:30:00,user_811,Search,Mobile,Europe,294.4,0.67,0,7.4,2024-01-16,21,Tuesday,35.05,Not Converted
2024-01-16 21:45:00,user_283,Profile,Mobile,Asia,309.32,0.18,0,3.39,2024-01-16,21,Tuesday,70.46,Not Converted
2024-01-16 22:00:00,user_69,Product,Desktop,South America,441.68,0.47,0,1.0,2024-01-16,22,Tuesday,220.84,Not Converted
2024-01-16 22:15:00,user_660,Product,Tablet,Europe,249.57,0.65,1,4.05,2024-01-16,22,Tuesday,49.42,Converted
2024-01-16 22:30:00,user_11,Product,Mobile,Africa,216.3,0.03,0,7.35,2024-01-16,22,Tuesday,25.9,Not Converted
2024-01-16 22:45:00,user_254,Search,Mobile,South America,247.26,0.01,0,3.61,2024-01-16,22,Tuesday,53.64,Not Converted
2024-01-16 23:00:00,user_842,Checkout,Desktop,Asia,248.47,0.13,1,6.48,2024-01-16,23,Tuesday,33.22,Converted
2024-01-16 23:15:00,user_872,Login,Desktop,Asia,328.79,0.25,0,6.77,2024-01-16,23,Tuesday,42.32,Not Converted
2024-01-16 23:30:00,user_550,Product,Unknown,Asia,294.4,0.43,0,7.47,2024-01-16,23,Tuesday,34.76,Not Converted
2024-01-16 23:45:00,user_134,Profile,Desktop,North America,300.81,0.49,0,9.02,2024-01-16,23,Tuesday,30.02,Not Converted
2024-01-17 00:00:00,user_712,Profile,Tablet,South America,85.2,0.14,1,4.61,2024-01-17,0,Wednesday,15.19,Converted
2024-01-17 00:15:00,user_23,Product,Mobile,Europe,300.16,0.67,0,2.08,2024-01-17,0,Wednesday,97.45,Not Converted
2024-01-17 00:30:00,user_815,Product,Unknown,Asia,105.62,0.6,0,3.53,2024-01-17,0,Wednesday,23.32,Not Converted
2024-01-17 00:45:00,user_346,Login,Tablet,Asia,80.05,0.29,0,4.61,2024-01-17,0,Wednesday,14.27,Not Converted
2024-01-17 01:00:00,user_302,Product,Tablet,North America,559.92,0.01,0,7.28,2024-01-17,1,Wednesday,67.62,Not Converted
2024-01-17 01:15:00,user_363,Login,Mobile,Europe,364.95,0.08,0,5.46,2024-01-17,1,Wednesday,56.49,Not Converted
2024-01-17 01:30:00,user_396,Profile,Desktop,South America,397.4,0.39,0,3.5,2024-01-17,1,Wednesday,88.31,Not Converted
2024-01-17 01:45:00,user_218,Product,Mobile,Africa,244.07,0.15,0,7.91,2024-01-17,1,Wednesday,27.39,Not Converted
2024-01-17 02:00:00,user_141,Search,Desktop,North America,545.84,0.38,0,6.87,2024-01-17,2,Wednesday,69.36,Not Converted
2024-01-17 02:15:00,user_616,Help,Tablet,South America,384.57,0.63,0,7.45,2024-01-17,2,Wednesday,45.51,Not Converted
2024-01-17 02:30:00,user_958,Search,Tablet,Africa,462.66,0.49,0,8.21,2024-01-17,2,Wednesday,50.23,Not Converted
2024-01-17 02:45:00,user_210,Profile,Tablet,Asia,224.29,0.49,0,7.94,2024-01-17,2,Wednesday,25.09,Not Converted
2024-01-17 03:00:00,user_985,Login,Tablet,Asia,576.21,0.34,0,6.98,2024-01-17,3,Wednesday,72.21,Not Converted
2024-01-17 03:15:00,user_993,Search,Tablet,Europe,493.17,0.61,0,4.68,2024-01-17,3,Wednesday,86.83,Not Converted
2024-01-17 03:30:00,user_623,Login,Desktop,Africa,513.1,0.86,0,9.84,2024-01-17,3,Wednesday,47.33,Not Converted
2024-01-17 03:45:00,user_616,Search,Unknown,Asia,107.46,0.75,0,5.91,2024-01-17,3,Wednesday,15.55,Not Converted
2024-01-17 04:00:00,user_828,Search,Tablet,Asia,166.22,0.49,0,2.43,2024-01-17,4,Wednesday,48.46,Not Converted
2024-01-17 04:15:00,user_683,Login,Mobile,Europe,174.95,0.36,0,3.28,2024-01-17,4,Wednesday,40.88,Not Converted
2024-01-17 04:30:00,user_460,Checkout,Mobile,South America,166.19,0.37,0,7.09,2024-01-17,4,Wednesday,20.54,Not Converted
2024-01-17 04:45:00,user_356,Search,Tablet,Asia,513.97,0.88,0,9.29,2024-01-17,4,Wednesday,49.95,Not Converted
2024-01-17 05:00:00,user_324,Product,Unknown,North America,23.97,0.04,0,2.2,2024-01-17,5,Wednesday,7.49,Not Converted
2024-01-17 05:15:00,user_133,Help,Mobile,North America,50.28,0.99,0,1.28,2024-01-17,5,Wednesday,22.05,Not Converted
2024-01-17 05:30:00,user_888,Profile,Mobile,South America,167.98,0.66,1,8.87,2024-01-17,5,Wednesday,17.02,Converted
2024-01-17 05:45:00,user_805,Checkout,Mobile,Africa,123.92,0.68,0,9.2,2024-01-17,5,Wednesday,12.15,Not Converted
2024-01-17 06:00:00,user_840,Login,Tablet,Europe,142.96,0.04,0,3.13,2024-01-17,6,Wednesday,34.62,Not Converted
2024-01-17 06:15:00,user_127,Checkout,Mobile,North America,479.78,0.61,0,4.08,2024-01-17,6,Wednesday,94.44,Not Converted
2024-01-17 06:30:00,user_106,Home,Mobile,North America,340.06,0.48,0,6.77,2024-01-17,6,Wednesday,43.77,Not Converted
2024-01-17 06:45:00,user_604,Home,Mobile,South America,8.43,0.11,0,3.63,2024-01-17,6,Wednesday,1.82,Not Converted
2024-01-17 07:00:00,user_799,Search,Mobile,Africa,260.45,0.28,0,8.83,2024-01-17,7,Wednesday,26.5,Not Converted
2024-01-17 07:15:00,user_378,Search,Desktop,Africa,247.69,0.89,0,1.52,2024-01-17,7,Wednesday,98.29,Not Converted
2024-01-17 07:30:00,user_905,Product,Tablet,South America,72.8,0.55,0,0.86,2024-01-17,7,Wednesday,39.14,Not Converted
2024-01-17 07:45:00,user_51,Help,Tablet,North America,407.3,0.41,0,2.48,2024-01-17,7,Wednesday,117.04,Not Converted
2024-01-17 08:00:00,user_29,Profile,Desktop,Europe,422.75,0.07,0,3.22,2024-01-17,8,Wednesday,100.18,Not Converted
2024-01-17 08:15:00,user_462,Checkout,Desktop,North America,433.93,0.71,0,1.57,2024-01-17,8,Wednesday,168.84,Not Converted
2024-01-17 08:30:00,user_296,Home,Tablet,Africa,294.4,0.7,0,1.12,2024-01-17,8,Wednesday,138.87,Not Converted
2024-01-17 08:45:00,user_297,Search,Mobile,North America,5.03,0.61,0,7.68,2024-01-17,8,Wednesday,0.58,Not Converted
2024-01-17 09:00:00,user_726,Profile,Mobile,Europe,572.58,0.51,0,2.06,2024-01-17,9,Wednesday,187.12,Not Converted
2024-01-17 09:15:00,user_779,Checkout,Tablet,Asia,489.45,0.43,0,9.18,2024-01-17,9,Wednesday,48.08,Not Converted
2024-01-17 09:30:00,user_407,Search,Mobile,North America,542.87,0.59,1,4.0,2024-01-17,9,Wednesday,108.57,Converted
2024-01-17 09:45:00,user_769,Search,Desktop,South America,14.31,0.23,0,6.87,2024-01-17,9,Wednesday,1.82,Not Converted
2024-01-17 10:00:00,user_814,Home,Mobile,Asia,560.65,0.94,0,2.64,2024-01-17,10,Wednesday,154.02,Not Converted
2024-01-17 10:15:00,user_613,Home,Mobile,South America,486.82,0.59,0,2.78,2024-01-17,10,Wednesday,128.79,Not Converted
2024-01-17 10:30:00,user_405,Search,Mobile,South America,503.15,0.31,0,5.46,2024-01-17,10,Wednesday,77.89,Not Converted
2024-01-17 10:45:00,user_346,Login,Tablet,South America,60.51,0.45,0,5.83,2024-01-17,10,Wednesday,8.86,Not Converted
2024-01-17 11:00:00,user_622,Search,Desktop,North America,444.57,0.81,0,5.46,2024-01-17,11,Wednesday,68.82,Not Converted
2024-01-17 11:15:00,user_420,Profile,Mobile,Africa,576.15,0.16,1,7.7,2024-01-17,11,Wednesday,66.22,Converted
2024-01-17 11:30:00,user_182,Search,Tablet,Asia,408.74,0.29,0,6.87,2024-01-17,11,Wednesday,51.94,Not Converted
2024-01-17 11:45:00,user_983,Product,Mobile,Europe,344.48,0.68,0,4.77,2024-01-17,11,Wednesday,59.7,Not Converted
2024-01-17 12:00:00,user_825,Help,Desktop,Africa,567.65,0.32,0,5.46,2024-01-17,12,Wednesday,87.87,Not Converted
2024-01-17 12:15:00,user_1,Product,Mobile,North America,268.55,0.79,0,6.41,2024-01-17,12,Wednesday,36.24,Not Converted
2024-01-17 12:30:00,user_831,Product,Desktop,South America,361.58,0.13,0,9.91,2024-01-17,12,Wednesday,33.14,Not Converted
2024-01-17 12:45:00,user_950,Login,Mobile,Europe,294.4,0.76,0,8.28,2024-01-17,12,Wednesday,31.72,Not Converted
2024-01-17 13:00:00,user_567,Login,Desktop,Asia,560.04,0.07,0,0.92,2024-01-17,13,Wednesday,291.69,Not Converted
2024-01-17 13:15:00,user_371,Search,Mobile,Africa,50.27,0.01,0,3.55,2024-01-17,13,Wednesday,11.05,Not Converted
2024-01-17 13:30:00,user_936,Product,Desktop,Africa,303.17,0.9,0,5.93,2024-01-17,13,Wednesday,43.75,Not Converted
2024-01-17 13:45:00,user_911,Login,Mobile,Europe,413.74,0.58,0,7.35,2024-01-17,13,Wednesday,49.55,Not Converted
2024-01-17 14:00:00,user_661,Home,Mobile,North America,476.18,0.35,0,5.73,2024-01-17,14,Wednesday,70.75,Not Converted
2024-01-17 14:15:00,user_431,Search,Tablet,Asia,351.9,0.23,0,7.97,2024-01-17,14,Wednesday,39.23,Not Converted
2024-01-17 14:30:00,user_969,Profile,Tablet,Europe,545.81,0.62,1,3.19,2024-01-17,14,Wednesday,130.26,Converted
2024-01-17 14:45:00,user_309,Help,Desktop,South America,565.48,0.51,0,2.25,2024-01-17,14,Wednesday,173.99,Not Converted
2024-01-17 15:00:00,user_137,Checkout,Mobile,Asia,43.27,0.99,0,1.01,2024-01-17,15,Wednesday,21.53,Not Converted
2024-01-17 15:15:00,user_202,Search,Desktop,Africa,244.41,0.98,0,5.95,2024-01-17,15,Wednesday,35.17,Not Converted
2024-01-17 15:30:00,user_436,Checkout,Tablet,Europe,18.96,0.64,0,7.04,2024-01-17,15,Wednesday,2.36,Not Converted
2024-01-17 15:45:00,user_313,Product,Desktop,Africa,201.0,0.44,0,3.6,2024-01-17,15,Wednesday,43.7,Not Converted
2024-01-17 16:00:00,user_117,Help,Desktop,Africa,324.44,0.49,0,5.46,2024-01-17,16,Wednesday,50.22,Not Converted
2024-01-17 16:15:00,user_666,Checkout,Tablet,Africa,546.92,0.68,0,1.0,2024-01-17,16,Wednesday,273.46,Not Converted
2024-01-17 16:30:00,user_937,Product,Mobile,North America,294.4,0.1,0,1.44,2024-01-17,16,Wednesday,120.66,Not Converted
2024-01-17 16:45:00,user_803,Home,Desktop,Africa,80.86,0.33,0,7.17,2024-01-17,16,Wednesday,9.9,Not Converted
2024-01-17 17:00:00,user_575,Checkout,Tablet,South America,60.35,0.08,0,4.0,2024-01-17,17,Wednesday,12.07,Not Converted
2024-01-17 17:15:00,user_244,Help,Mobile,South America,355.61,0.07,1,6.88,2024-01-17,17,Wednesday,45.13,Converted
2024-01-17 17:30:00,user_537,Search,Tablet,Asia,321.61,0.2,1,8.4,2024-01-17,17,Wednesday,34.21,Converted
2024-01-17 17:45:00,user_602,Product,Desktop,Africa,163.49,0.49,1,8.6,2024-01-17,17,Wednesday,17.03,Converted
2024-01-17 18:00:00,user_75,Search,Mobile,Africa,540.17,0.78,0,2.14,2024-01-17,18,Wednesday,172.03,Not Converted
2024-01-17 18:15:00,user_806,Help,Mobile,Europe,556.78,0.49,0,5.12,2024-01-17,18,Wednesday,90.98,Not Converted
