order_item_id,order_id,product_id,quantity,price,revenue
84305,ORD0028067,PROD00237,4,425.01,1700.04
84306,ORD0028067,PROD00099,1,798.33,798.33
84307,ORD0028067,PROD00579,4,1584.93,6339.72
84308,ORD0028067,PROD00491,1,1187.03,1187.03
84309,ORD0028068,PROD00376,1,1284.51,1284.51
84310,ORD0028068,PROD00365,3,414.73,1244.19
84311,ORD0028068,PROD00601,2,1126.44,2252.88
84312,ORD0028068,PROD00076,2,830.5,1661.0
84313,ORD0028068,PROD00429,1,1635.04,1635.04
84314,ORD0028069,PROD00708,1,252.23,252.23
84315,ORD0028069,PROD00755,4,322.92,1291.68
84316,ORD0028070,PROD00139,2,293.98,587.96
84317,ORD0028071,PROD00630,3,1734.54,5203.62
84318,ORD0028071,PROD00545,4,663.08,2652.32
84319,ORD0028071,PROD00448,4,1706.78,6827.12
84320,ORD0028071,PROD00498,2,1532.51,3065.02
84321,ORD0028071,PROD00041,3,1170.8,3512.3999999999996
84322,ORD0028072,PROD00030,3,1938.05,5814.15
84323,ORD0028073,PROD00434,2,1512.97,3025.94
84324,ORD0028074,PROD00758,2,330.92,661.84
84325,ORD0028074,PROD00420,2,1167.24,2334.48
84326,ORD0028074,PROD00582,3,1925.03,5775.09
84327,ORD0028074,PROD00095,2,798.49,1596.98
84328,ORD0028075,PROD00159,1,629.83,629.83
84329,ORD0028075,PROD00538,1,1747.3,1747.3
84330,ORD0028075,PROD00293,1,1078.72,1078.72
84331,ORD0028075,PROD00524,2,1494.18,2988.36
84332,ORD0028075,PROD00250,4,1649.59,6598.36
84333,ORD0028076,PROD00620,4,892.73,3570.92
84334,ORD0028076,PROD00226,2,932.14,1864.28
84335,ORD0028076,PROD00667,3,1271.32,3813.96
84336,ORD0028077,PROD00398,2,801.63,1603.26
84337,ORD0028077,PROD00227,3,983.31,2949.93
84338,ORD0028077,PROD00173,2,1780.25,3560.5
84339,ORD0028077,PROD00087,1,909.95,909.95
84340,ORD0028077,PROD00238,3,1253.76,3761.2799999999997
84341,ORD0028078,PROD00395,1,1428.89,1428.89
84342,ORD0028078,PROD00505,1,1903.56,1903.56
84343,ORD0028078,PROD00241,4,924.73,3698.92
84344,ORD0028079,PROD00295,4,1947.74,7790.96
84345,ORD0028080,PROD00144,1,41.13,41.13
84346,ORD0028080,PROD00228,4,1957.42,7829.68
84347,ORD0028080,PROD00010,3,204.08,612.24
84348,ORD0028080,PROD00561,4,1449.59,5798.36
84349,ORD0028080,PROD00163,3,892.49,2677.4700000000003
84350,ORD0028081,PROD00549,2,678.17,1356.34
84351,ORD0028082,PROD00716,4,131.33,525.32
84352,ORD0028082,PROD00679,1,503.49,503.49
84353,ORD0028082,PROD00425,3,11.09,33.269999999999996
84354,ORD0028082,PROD00744,2,770.89,1541.78
84355,ORD0028083,PROD00123,3,585.85,1757.5500000000002
84356,ORD0028083,PROD00007,4,1975.77,7903.08
84357,ORD0028083,PROD00475,1,338.07,338.07
84358,ORD0028084,PROD00359,2,1121.9,2243.8
84359,ORD0028085,PROD00713,3,1620.03,4860.09
84360,ORD0028085,PROD00022,3,828.63,2485.89
84361,ORD0028086,PROD00220,2,953.77,1907.54
84362,ORD0028087,PROD00311,3,1891.15,5673.450000000001
84363,ORD0028087,PROD00414,1,1508.01,1508.01
84364,ORD0028087,PROD00390,3,1416.97,4250.91
84365,ORD0028087,PROD00527,4,1443.13,5772.52
84366,ORD0028087,PROD00546,3,1361.21,4083.63
84367,ORD0028088,PROD00504,1,588.06,588.06
84368,ORD0028088,PROD00688,3,1474.06,4422.18
84369,ORD0028088,PROD00577,4,1628.07,6512.28
84370,ORD0028088,PROD00672,4,791.28,3165.12
84371,ORD0028089,PROD00341,4,301.64,1206.56
84372,ORD0028089,PROD00183,3,1345.68,4037.04
84373,ORD0028090,PROD00411,3,1439.72,4319.16
84374,ORD0028090,PROD00075,3,41.23,123.69
84375,ORD0028090,PROD00145,3,364.83,1094.49
84376,ORD0028090,PROD00512,3,1121.38,3364.1400000000003
84377,ORD0028090,PROD00131,1,848.83,848.83
84378,ORD0028091,PROD00380,2,892.24,1784.48
84379,ORD0028091,PROD00359,2,1121.9,2243.8
84380,ORD0028091,PROD00289,1,142.2,142.2
84381,ORD0028091,PROD00684,2,1956.39,3912.78
84382,ORD0028091,PROD00485,2,938.64,1877.28
84383,ORD0028092,PROD00773,1,324.07,324.07
84384,ORD0028092,PROD00139,4,293.98,1175.92
84385,ORD0028092,PROD00101,2,226.81,453.62
84386,ORD0028092,PROD00201,3,828.74,2486.2200000000003
84387,ORD0028092,PROD00680,4,244.57,978.28
84388,ORD0028093,PROD00788,2,1274.93,2549.86
84389,ORD0028094,PROD00157,1,367.4,367.4
84390,ORD0028094,PROD00599,4,1983.59,7934.36
84391,ORD0028094,PROD00206,4,215.8,863.2
84392,ORD0028095,PROD00280,3,1925.51,5776.53
84393,ORD0028096,PROD00526,1,1394.23,1394.23
84394,ORD0028096,PROD00085,4,927.08,3708.32
84395,ORD0028097,PROD00087,1,909.95,909.95
84396,ORD0028097,PROD00648,2,166.68,333.36
84397,ORD0028097,PROD00046,1,1188.06,1188.06
84398,ORD0028098,PROD00341,2,301.64,603.28
84399,ORD0028098,PROD00029,2,758.49,1516.98
84400,ORD0028099,PROD00744,1,770.89,770.89
84401,ORD0028099,PROD00726,4,804.73,3218.92
84402,ORD0028099,PROD00705,2,1930.03,3860.06
84403,ORD0028099,PROD00407,2,1537.36,3074.72
84404,ORD0028100,PROD00331,4,1418.17,5672.68
84405,ORD0028101,PROD00033,3,224.61,673.83
84406,ORD0028101,PROD00234,4,602.23,2408.92
84407,ORD0028101,PROD00172,1,1590.61,1590.61
84408,ORD0028101,PROD00678,1,1617.49,1617.49
84409,ORD0028101,PROD00253,3,1811.89,5435.67
84410,ORD0028102,PROD00169,2,1135.06,2270.12
84411,ORD0028102,PROD00400,4,1603.31,6413.24
84412,ORD0028102,PROD00266,2,1264.91,2529.82
84413,ORD0028102,PROD00515,4,1783.85,7135.4
84414,ORD0028102,PROD00560,2,676.23,1352.46
84415,ORD0028103,PROD00047,1,50.98,50.98
84416,ORD0028103,PROD00702,3,608.56,1825.6799999999998
84417,ORD0028104,PROD00506,2,692.4,1384.8
84418,ORD0028104,PROD00482,4,954.13,3816.52
84419,ORD0028104,PROD00668,1,1432.63,1432.63
84420,ORD0028105,PROD00780,2,1473.87,2947.74
84421,ORD0028105,PROD00292,4,530.75,2123.0
84422,ORD0028105,PROD00570,2,1329.72,2659.44
84423,ORD0028105,PROD00693,3,1455.38,4366.14
84424,ORD0028105,PROD00193,2,1645.97,3291.94
84425,ORD0028106,PROD00582,3,1925.03,5775.09
84426,ORD0028106,PROD00014,1,290.14,290.14
84427,ORD0028106,PROD00400,4,1603.31,6413.24
84428,ORD0028107,PROD00432,4,1848.29,7393.16
84429,ORD0028107,PROD00266,1,1264.91,1264.91
84430,ORD0028107,PROD00202,1,1415.92,1415.92
84431,ORD0028107,PROD00705,2,1930.03,3860.06
84432,ORD0028107,PROD00382,4,1786.54,7146.16
84433,ORD0028108,PROD00678,2,1617.49,3234.98
84434,ORD0028108,PROD00560,4,676.23,2704.92
84435,ORD0028108,PROD00546,1,1361.21,1361.21
84436,ORD0028109,PROD00083,2,632.22,1264.44
84437,ORD0028109,PROD00712,1,1743.57,1743.57
84438,ORD0028110,PROD00026,3,1514.21,4542.63
84439,ORD0028110,PROD00799,4,1639.43,6557.72
84440,ORD0028111,PROD00613,1,1632.34,1632.34
84441,ORD0028111,PROD00441,2,1851.92,3703.84
84442,ORD0028111,PROD00205,3,1693.43,5080.29
84443,ORD0028111,PROD00060,1,1367.07,1367.07
84444,ORD0028111,PROD00289,2,142.2,284.4
84445,ORD0028112,PROD00371,1,334.8,334.8
84446,ORD0028112,PROD00231,3,1125.78,3377.34
84447,ORD0028112,PROD00702,1,608.56,608.56
84448,ORD0028112,PROD00728,2,1179.91,2359.82
84449,ORD0028113,PROD00633,4,1325.04,5300.16
84450,ORD0028113,PROD00053,4,270.12,1080.48
84451,ORD0028113,PROD00447,4,1369.51,5478.04
84452,ORD0028113,PROD00270,4,445.68,1782.72
84453,ORD0028113,PROD00077,4,30.28,121.12
84454,ORD0028114,PROD00385,4,1863.43,7453.72
84455,ORD0028114,PROD00454,1,1445.89,1445.89
84456,ORD0028114,PROD00383,3,1405.5,4216.5
84457,ORD0028114,PROD00797,4,1180.08,4720.32
84458,ORD0028115,PROD00321,2,1168.11,2336.22
84459,ORD0028116,PROD00255,4,446.63,1786.52
84460,ORD0028117,PROD00225,3,597.57,1792.71
84461,ORD0028117,PROD00520,4,1611.99,6447.96
84462,ORD0028117,PROD00294,4,1509.82,6039.28
84463,ORD0028118,PROD00440,1,1939.35,1939.35
84464,ORD0028118,PROD00145,3,364.83,1094.49
84465,ORD0028118,PROD00668,3,1432.63,4297.89
84466,ORD0028119,PROD00634,3,1999.37,5998.11
84467,ORD0028119,PROD00680,4,244.57,978.28
84468,ORD0028120,PROD00701,4,966.5,3866.0
84469,ORD0028120,PROD00544,1,1257.11,1257.11
84470,ORD0028121,PROD00210,2,1723.99,3447.98
84471,ORD0028121,PROD00658,3,438.34,1315.02
84472,ORD0028121,PROD00687,3,266.26,798.78
84473,ORD0028122,PROD00224,2,1848.52,3697.04
84474,ORD0028122,PROD00015,3,339.47,1018.4100000000001
84475,ORD0028122,PROD00411,1,1439.72,1439.72
84476,ORD0028123,PROD00085,1,927.08,927.08
84477,ORD0028123,PROD00515,2,1783.85,3567.7
84478,ORD0028123,PROD00741,4,1613.03,6452.12
84479,ORD0028123,PROD00268,2,322.59,645.18
84480,ORD0028123,PROD00460,2,1896.14,3792.28
84481,ORD0028124,PROD00435,4,1290.53,5162.12
84482,ORD0028124,PROD00306,2,1361.83,2723.66
84483,ORD0028124,PROD00143,2,933.58,1867.16
84484,ORD0028125,PROD00113,3,602.62,1807.8600000000001
84485,ORD0028125,PROD00413,1,368.25,368.25
84486,ORD0028125,PROD00114,1,18.97,18.97
84487,ORD0028125,PROD00389,4,288.03,1152.12
84488,ORD0028126,PROD00609,3,1552.79,4658.37
84489,ORD0028126,PROD00677,2,460.66,921.32
84490,ORD0028126,PROD00230,2,818.72,1637.44
84491,ORD0028126,PROD00331,3,1418.17,4254.51
84492,ORD0028127,PROD00044,2,118.25,236.5
84493,ORD0028127,PROD00372,3,79.65,238.95000000000002
84494,ORD0028128,PROD00176,1,960.32,960.32
84495,ORD0028128,PROD00538,1,1747.3,1747.3
84496,ORD0028128,PROD00175,4,1786.04,7144.16
84497,ORD0028128,PROD00535,2,687.7,1375.4
84498,ORD0028128,PROD00206,2,215.8,431.6
84499,ORD0028129,PROD00191,2,1448.47,2896.94
84500,ORD0028129,PROD00607,3,1101.36,3304.08
84501,ORD0028129,PROD00006,2,1542.77,3085.54
84502,ORD0028129,PROD00652,3,1334.64,4003.92
84503,ORD0028129,PROD00484,4,930.98,3723.92
84504,ORD0028130,PROD00424,3,1636.1,4908.299999999999
84505,ORD0028131,PROD00534,3,964.9,2894.7
84506,ORD0028131,PROD00453,1,1195.68,1195.68
84507,ORD0028131,PROD00374,3,1345.75,4037.25
84508,ORD0028131,PROD00463,1,211.34,211.34
84509,ORD0028132,PROD00730,4,280.97,1123.88
84510,ORD0028132,PROD00319,1,573.08,573.08
84511,ORD0028132,PROD00544,2,1257.11,2514.22
84512,ORD0028132,PROD00730,3,280.97,842.9100000000001
84513,ORD0028133,PROD00761,3,1151.69,3455.07
84514,ORD0028134,PROD00403,4,50.81,203.24
84515,ORD0028134,PROD00012,2,503.76,1007.52
84516,ORD0028134,PROD00173,3,1780.25,5340.75
84517,ORD0028134,PROD00336,4,334.48,1337.92
84518,ORD0028134,PROD00520,2,1611.99,3223.98
84519,ORD0028135,PROD00265,3,1341.99,4025.9700000000003
84520,ORD0028136,PROD00287,1,820.32,820.32
84521,ORD0028136,PROD00387,4,607.52,2430.08
84522,ORD0028136,PROD00105,3,1611.39,4834.17
84523,ORD0028136,PROD00584,4,1287.64,5150.56
84524,ORD0028137,PROD00331,2,1418.17,2836.34
84525,ORD0028137,PROD00385,3,1863.43,5590.29
84526,ORD0028137,PROD00712,3,1743.57,5230.71
84527,ORD0028137,PROD00778,2,600.29,1200.58
84528,ORD0028137,PROD00151,2,510.05,1020.1
84529,ORD0028138,PROD00103,2,79.29,158.58
84530,ORD0028138,PROD00490,1,1881.98,1881.98
84531,ORD0028138,PROD00300,4,651.78,2607.12
84532,ORD0028138,PROD00571,1,859.39,859.39
84533,ORD0028139,PROD00263,4,649.62,2598.48
84534,ORD0028139,PROD00167,3,1327.83,3983.49
84535,ORD0028139,PROD00081,2,1990.36,3980.72
84536,ORD0028139,PROD00003,3,144.96,434.88
84537,ORD0028139,PROD00166,4,1165.93,4663.72
84538,ORD0028140,PROD00007,2,1975.77,3951.54
84539,ORD0028140,PROD00780,2,1473.87,2947.74
84540,ORD0028141,PROD00697,3,740.83,2222.4900000000002
84541,ORD0028142,PROD00585,1,1560.44,1560.44
84542,ORD0028143,PROD00173,3,1780.25,5340.75
84543,ORD0028143,PROD00147,2,1852.29,3704.58
84544,ORD0028143,PROD00179,2,1460.75,2921.5
84545,ORD0028144,PROD00337,3,614.49,1843.47
84546,ORD0028144,PROD00194,2,727.51,1455.02
84547,ORD0028145,PROD00055,1,320.37,320.37
84548,ORD0028146,PROD00073,4,213.99,855.96
84549,ORD0028146,PROD00064,1,532.88,532.88
84550,ORD0028147,PROD00007,1,1975.77,1975.77
84551,ORD0028148,PROD00003,3,144.96,434.88
84552,ORD0028148,PROD00752,2,955.37,1910.74
84553,ORD0028148,PROD00408,4,1985.95,7943.8
84554,ORD0028148,PROD00377,1,1133.16,1133.16
84555,ORD0028149,PROD00601,3,1126.44,3379.32
84556,ORD0028149,PROD00474,2,1794.18,3588.36
84557,ORD0028149,PROD00154,3,866.78,2600.34
84558,ORD0028150,PROD00585,1,1560.44,1560.44
84559,ORD0028150,PROD00594,1,612.11,612.11
84560,ORD0028150,PROD00648,1,166.68,166.68
84561,ORD0028150,PROD00090,2,1756.8,3513.6
84562,ORD0028150,PROD00663,3,38.29,114.87
84563,ORD0028151,PROD00296,4,391.67,1566.68
84564,ORD0028151,PROD00743,2,1928.3,3856.6
84565,ORD0028151,PROD00485,3,938.64,2815.92
84566,ORD0028151,PROD00382,4,1786.54,7146.16
84567,ORD0028152,PROD00715,2,1838.47,3676.94
84568,ORD0028152,PROD00360,4,1706.34,6825.36
84569,ORD0028152,PROD00326,2,1044.06,2088.12
84570,ORD0028153,PROD00664,3,1907.36,5722.08
84571,ORD0028153,PROD00166,4,1165.93,4663.72
84572,ORD0028153,PROD00636,2,942.27,1884.54
84573,ORD0028153,PROD00616,3,897.63,2692.89
84574,ORD0028153,PROD00544,2,1257.11,2514.22
84575,ORD0028154,PROD00769,2,1245.17,2490.34
84576,ORD0028154,PROD00221,1,1312.73,1312.73
84577,ORD0028155,PROD00305,3,546.48,1639.44
84578,ORD0028155,PROD00461,4,308.84,1235.36
84579,ORD0028155,PROD00683,1,1960.08,1960.08
84580,ORD0028155,PROD00792,4,1288.98,5155.92
84581,ORD0028156,PROD00104,4,1207.15,4828.6
84582,ORD0028157,PROD00379,3,1628.8,4886.4
84583,ORD0028158,PROD00111,4,1334.85,5339.4
84584,ORD0028158,PROD00474,1,1794.18,1794.18
84585,ORD0028158,PROD00599,4,1983.59,7934.36
84586,ORD0028158,PROD00362,1,310.39,310.39
84587,ORD0028158,PROD00633,4,1325.04,5300.16
84588,ORD0028159,PROD00282,4,1292.93,5171.72
84589,ORD0028159,PROD00526,4,1394.23,5576.92
84590,ORD0028159,PROD00236,4,1153.15,4612.6
84591,ORD0028159,PROD00295,3,1947.74,5843.22
84592,ORD0028160,PROD00298,1,432.64,432.64
84593,ORD0028160,PROD00480,4,259.96,1039.84
84594,ORD0028160,PROD00639,1,1994.29,1994.29
84595,ORD0028160,PROD00310,2,1997.9,3995.8
84596,ORD0028160,PROD00386,2,1184.21,2368.42
84597,ORD0028161,PROD00410,2,1771.97,3543.94
84598,ORD0028161,PROD00075,4,41.23,164.92
84599,ORD0028161,PROD00771,2,1489.07,2978.14
84600,ORD0028161,PROD00751,1,1109.81,1109.81
84601,ORD0028162,PROD00071,4,413.1,1652.4
84602,ORD0028162,PROD00716,2,131.33,262.66
84603,ORD0028162,PROD00546,2,1361.21,2722.42
84604,ORD0028162,PROD00162,2,1971.23,3942.46
84605,ORD0028163,PROD00721,2,1182.08,2364.16
84606,ORD0028163,PROD00648,3,166.68,500.04
84607,ORD0028163,PROD00084,2,647.71,1295.42
84608,ORD0028163,PROD00382,4,1786.54,7146.16
84609,ORD0028164,PROD00589,4,717.45,2869.8
84610,ORD0028164,PROD00003,2,144.96,289.92
84611,ORD0028165,PROD00500,3,651.67,1955.0099999999998
84612,ORD0028165,PROD00225,2,597.57,1195.14
84613,ORD0028165,PROD00769,4,1245.17,4980.68
84614,ORD0028166,PROD00209,4,559.75,2239.0
84615,ORD0028167,PROD00593,2,152.34,304.68
84616,ORD0028167,PROD00411,3,1439.72,4319.16
84617,ORD0028167,PROD00690,4,81.77,327.08
84618,ORD0028167,PROD00183,1,1345.68,1345.68
84619,ORD0028168,PROD00248,4,417.0,1668.0
84620,ORD0028168,PROD00493,2,1525.03,3050.06
84621,ORD0028168,PROD00787,2,704.09,1408.18
84622,ORD0028168,PROD00439,3,1256.03,3768.09
84623,ORD0028168,PROD00431,4,1243.62,4974.48
84624,ORD0028169,PROD00660,1,1335.34,1335.34
84625,ORD0028170,PROD00464,2,1243.19,2486.38
84626,ORD0028170,PROD00121,2,744.68,1489.36
84627,ORD0028170,PROD00133,1,64.77,64.77
84628,ORD0028170,PROD00206,3,215.8,647.4000000000001
84629,ORD0028170,PROD00706,4,1464.75,5859.0
84630,ORD0028171,PROD00340,4,1827.5,7310.0
84631,ORD0028171,PROD00164,1,928.49,928.49
84632,ORD0028172,PROD00647,3,980.63,2941.89
84633,ORD0028172,PROD00672,4,791.28,3165.12
84634,ORD0028173,PROD00655,1,1190.25,1190.25
84635,ORD0028173,PROD00123,2,585.85,1171.7
84636,ORD0028173,PROD00038,1,572.28,572.28
84637,ORD0028173,PROD00616,3,897.63,2692.89
84638,ORD0028173,PROD00092,1,1965.42,1965.42
84639,ORD0028174,PROD00593,2,152.34,304.68
84640,ORD0028174,PROD00390,1,1416.97,1416.97
84641,ORD0028174,PROD00559,3,427.3,1281.9
84642,ORD0028175,PROD00347,3,1792.59,5377.7699999999995
84643,ORD0028175,PROD00063,3,1266.76,3800.2799999999997
84644,ORD0028175,PROD00652,3,1334.64,4003.92
84645,ORD0028175,PROD00241,4,924.73,3698.92
84646,ORD0028175,PROD00763,3,1656.82,4970.46
84647,ORD0028176,PROD00095,1,798.49,798.49
84648,ORD0028177,PROD00083,2,632.22,1264.44
84649,ORD0028177,PROD00561,2,1449.59,2899.18
84650,ORD0028178,PROD00593,4,152.34,609.36
84651,ORD0028179,PROD00496,2,85.78,171.56
84652,ORD0028179,PROD00677,3,460.66,1381.98
84653,ORD0028179,PROD00038,2,572.28,1144.56
84654,ORD0028179,PROD00483,1,160.72,160.72
84655,ORD0028180,PROD00290,4,567.94,2271.76
84656,ORD0028181,PROD00210,1,1723.99,1723.99
84657,ORD0028181,PROD00094,2,1929.96,3859.92
84658,ORD0028182,PROD00039,3,534.78,1604.34
84659,ORD0028182,PROD00628,2,1341.47,2682.94
84660,ORD0028182,PROD00567,1,812.65,812.65
84661,ORD0028183,PROD00388,2,147.17,294.34
84662,ORD0028183,PROD00580,3,807.33,2421.9900000000002
84663,ORD0028183,PROD00455,4,1761.12,7044.48
84664,ORD0028183,PROD00518,4,989.05,3956.2
84665,ORD0028183,PROD00722,4,301.79,1207.16
84666,ORD0028184,PROD00686,1,433.98,433.98
84667,ORD0028184,PROD00768,4,224.03,896.12
84668,ORD0028184,PROD00277,1,267.6,267.6
84669,ORD0028185,PROD00030,3,1938.05,5814.15
84670,ORD0028185,PROD00195,2,381.05,762.1
84671,ORD0028185,PROD00318,4,1634.61,6538.44
84672,ORD0028186,PROD00593,2,152.34,304.68
84673,ORD0028187,PROD00097,2,565.29,1130.58
84674,ORD0028187,PROD00061,3,1526.44,4579.32
84675,ORD0028187,PROD00745,2,1252.34,2504.68
84676,ORD0028188,PROD00758,1,330.92,330.92
84677,ORD0028188,PROD00785,3,1782.36,5347.08
84678,ORD0028188,PROD00581,1,1527.44,1527.44
84679,ORD0028188,PROD00766,3,181.17,543.51
84680,ORD0028189,PROD00651,4,1935.7,7742.8
84681,ORD0028190,PROD00791,2,794.0,1588.0
84682,ORD0028190,PROD00792,2,1288.98,2577.96
84683,ORD0028190,PROD00653,3,327.11,981.33
84684,ORD0028191,PROD00194,4,727.51,2910.04
84685,ORD0028192,PROD00475,3,338.07,1014.21
84686,ORD0028192,PROD00429,3,1635.04,4905.12
84687,ORD0028192,PROD00777,4,239.59,958.36
84688,ORD0028193,PROD00488,2,1743.67,3487.34
84689,ORD0028193,PROD00084,1,647.71,647.71
84690,ORD0028194,PROD00238,1,1253.76,1253.76
84691,ORD0028194,PROD00151,1,510.05,510.05
84692,ORD0028194,PROD00494,3,576.45,1729.3500000000001
84693,ORD0028195,PROD00036,1,1920.6,1920.6
84694,ORD0028195,PROD00526,2,1394.23,2788.46
84695,ORD0028195,PROD00476,2,1855.95,3711.9
84696,ORD0028196,PROD00555,2,1283.4,2566.8
84697,ORD0028197,PROD00780,3,1473.87,4421.61
84698,ORD0028197,PROD00212,2,859.16,1718.32
84699,ORD0028197,PROD00329,1,85.36,85.36
84700,ORD0028197,PROD00465,2,523.02,1046.04
84701,ORD0028197,PROD00292,3,530.75,1592.25
84702,ORD0028198,PROD00170,4,1391.85,5567.4
84703,ORD0028199,PROD00628,1,1341.47,1341.47
84704,ORD0028199,PROD00007,4,1975.77,7903.08
84705,ORD0028199,PROD00708,3,252.23,756.6899999999999
84706,ORD0028199,PROD00048,3,1280.78,3842.34
84707,ORD0028200,PROD00516,1,726.92,726.92
84708,ORD0028201,PROD00728,3,1179.91,3539.7300000000005
84709,ORD0028201,PROD00219,2,350.49,700.98
84710,ORD0028201,PROD00044,1,118.25,118.25
84711,ORD0028201,PROD00198,1,1700.0,1700.0
84712,ORD0028202,PROD00651,4,1935.7,7742.8
84713,ORD0028202,PROD00489,1,818.28,818.28
84714,ORD0028202,PROD00643,1,874.09,874.09
84715,ORD0028202,PROD00026,3,1514.21,4542.63
84716,ORD0028203,PROD00350,2,591.49,1182.98
84717,ORD0028203,PROD00799,2,1639.43,3278.86
84718,ORD0028204,PROD00749,4,1708.62,6834.48
84719,ORD0028204,PROD00128,2,1211.89,2423.78
84720,ORD0028204,PROD00148,2,504.84,1009.68
84721,ORD0028204,PROD00335,2,1612.98,3225.96
84722,ORD0028204,PROD00718,3,1724.7,5174.1
84723,ORD0028205,PROD00153,2,1993.97,3987.94
84724,ORD0028205,PROD00147,2,1852.29,3704.58
84725,ORD0028206,PROD00239,4,1636.09,6544.36
84726,ORD0028206,PROD00224,2,1848.52,3697.04
84727,ORD0028207,PROD00749,2,1708.62,3417.24
84728,ORD0028208,PROD00279,3,366.09,1098.27
84729,ORD0028208,PROD00225,4,597.57,2390.28
84730,ORD0028208,PROD00772,1,1047.97,1047.97
84731,ORD0028209,PROD00130,4,1919.48,7677.92
84732,ORD0028209,PROD00060,2,1367.07,2734.14
84733,ORD0028209,PROD00214,1,1404.64,1404.64
84734,ORD0028209,PROD00647,4,980.63,3922.52
84735,ORD0028210,PROD00371,1,334.8,334.8
84736,ORD0028210,PROD00216,2,1206.85,2413.7
84737,ORD0028210,PROD00760,3,1103.68,3311.04
84738,ORD0028210,PROD00420,2,1167.24,2334.48
84739,ORD0028210,PROD00694,1,863.99,863.99
84740,ORD0028211,PROD00679,4,503.49,2013.96
84741,ORD0028211,PROD00762,4,1038.23,4152.92
84742,ORD0028211,PROD00644,2,438.37,876.74
84743,ORD0028211,PROD00311,4,1891.15,7564.6
84744,ORD0028212,PROD00505,1,1903.56,1903.56
84745,ORD0028212,PROD00753,3,1197.47,3592.41
84746,ORD0028213,PROD00243,4,18.17,72.68
84747,ORD0028214,PROD00456,3,373.09,1119.27
84748,ORD0028215,PROD00733,2,737.5,1475.0
84749,ORD0028215,PROD00367,1,1969.0,1969.0
84750,ORD0028215,PROD00193,1,1645.97,1645.97
84751,ORD0028215,PROD00357,4,225.56,902.24
84752,ORD0028215,PROD00015,3,339.47,1018.4100000000001
84753,ORD0028216,PROD00188,3,966.75,2900.25
84754,ORD0028216,PROD00686,2,433.98,867.96
84755,ORD0028216,PROD00176,4,960.32,3841.28
84756,ORD0028216,PROD00212,1,859.16,859.16
84757,ORD0028216,PROD00549,1,678.17,678.17
84758,ORD0028217,PROD00464,1,1243.19,1243.19
84759,ORD0028217,PROD00692,1,595.99,595.99
84760,ORD0028218,PROD00664,2,1907.36,3814.72
84761,ORD0028218,PROD00033,1,224.61,224.61
84762,ORD0028218,PROD00351,3,1923.13,5769.39
84763,ORD0028218,PROD00076,4,830.5,3322.0
84764,ORD0028219,PROD00111,3,1334.85,4004.5499999999997
84765,ORD0028220,PROD00523,4,1510.41,6041.64
84766,ORD0028220,PROD00422,1,1836.54,1836.54
84767,ORD0028220,PROD00108,1,1008.7,1008.7
84768,ORD0028221,PROD00688,4,1474.06,5896.24
84769,ORD0028221,PROD00641,2,1245.35,2490.7
84770,ORD0028221,PROD00478,3,633.61,1900.83
84771,ORD0028222,PROD00311,4,1891.15,7564.6
84772,ORD0028222,PROD00007,2,1975.77,3951.54
84773,ORD0028222,PROD00741,1,1613.03,1613.03
84774,ORD0028222,PROD00717,2,690.44,1380.88
84775,ORD0028223,PROD00276,1,689.49,689.49
84776,ORD0028223,PROD00643,4,874.09,3496.36
84777,ORD0028223,PROD00017,3,877.04,2631.12
84778,ORD0028223,PROD00668,4,1432.63,5730.52
84779,ORD0028224,PROD00110,2,216.13,432.26
84780,ORD0028224,PROD00495,2,205.85,411.7
84781,ORD0028225,PROD00304,3,769.68,2309.04
84782,ORD0028225,PROD00428,3,1068.25,3204.75
84783,ORD0028226,PROD00699,1,1258.78,1258.78
84784,ORD0028226,PROD00336,1,334.48,334.48
84785,ORD0028226,PROD00668,1,1432.63,1432.63
84786,ORD0028226,PROD00430,1,925.05,925.05
84787,ORD0028226,PROD00356,3,1504.71,4514.13
84788,ORD0028227,PROD00644,3,438.37,1315.1100000000001
84789,ORD0028227,PROD00258,2,652.66,1305.32
84790,ORD0028227,PROD00503,4,452.96,1811.84
84791,ORD0028228,PROD00363,2,916.78,1833.56
84792,ORD0028228,PROD00245,4,23.13,92.52
84793,ORD0028229,PROD00745,1,1252.34,1252.34
84794,ORD0028229,PROD00096,1,994.1,994.1
84795,ORD0028229,PROD00612,2,1986.76,3973.52
84796,ORD0028230,PROD00107,1,1368.14,1368.14
84797,ORD0028230,PROD00075,2,41.23,82.46
84798,ORD0028230,PROD00775,3,1962.48,5887.4400000000005
84799,ORD0028230,PROD00354,1,372.96,372.96
84800,ORD0028230,PROD00652,1,1334.64,1334.64
84801,ORD0028231,PROD00306,3,1361.83,4085.49
84802,ORD0028231,PROD00097,2,565.29,1130.58
84803,ORD0028231,PROD00707,1,1488.15,1488.15
84804,ORD0028231,PROD00343,4,473.84,1895.36
84805,ORD0028232,PROD00399,4,1877.7,7510.8
84806,ORD0028233,PROD00469,1,96.63,96.63
84807,ORD0028233,PROD00148,2,504.84,1009.68
84808,ORD0028233,PROD00637,1,844.87,844.87
84809,ORD0028233,PROD00231,1,1125.78,1125.78
84810,ORD0028233,PROD00505,3,1903.56,5710.68
84811,ORD0028234,PROD00692,2,595.99,1191.98
84812,ORD0028235,PROD00558,4,344.85,1379.4
