order_item_id,order_id,product_id,quantity
99894,ORD0033295,PROD00087,1
99895,ORD0033296,PROD00005,4
99896,ORD0033296,PROD00178,4
99897,ORD0033296,PROD00622,1
99898,ORD0033296,PROD00211,2
99899,ORD0033296,PROD00429,4
99900,ORD0033297,PROD00539,2
99901,ORD0033298,PROD00556,3
99902,ORD0033298,PROD00279,4
99903,ORD0033298,PROD00274,1
99904,ORD0033298,PROD00691,1
99905,ORD0033298,PROD00142,2
99906,ORD0033299,PROD00799,3
99907,ORD0033299,PROD00262,4
99908,ORD0033300,PROD00275,4
99909,ORD0033300,PROD00303,1
99910,ORD0033300,PROD00137,4
99911,ORD0033301,PROD00062,2
99912,ORD0033301,PROD00576,3
99913,ORD0033302,PROD00706,3
99914,ORD0033303,PROD00414,1
99915,ORD0033303,PROD00710,2
99916,ORD0033303,PROD00694,2
99917,ORD0033303,PROD00461,3
99918,ORD0033303,PROD00678,1
99919,ORD0033304,PROD00719,3
99920,ORD0033304,PROD00083,1
99921,ORD0033304,PROD00617,1
99922,ORD0033304,PROD00059,3
99923,ORD0033305,PROD00571,4
99924,ORD0033306,PROD00395,1
99925,ORD0033306,PROD00173,1
99926,ORD0033307,PROD00114,4
99927,ORD0033307,PROD00762,3
99928,ORD0033307,PROD00157,3
99929,ORD0033307,PROD00717,4
99930,ORD0033308,PROD00077,2
99931,ORD0033308,PROD00606,3
99932,ORD0033308,PROD00360,1
99933,ORD0033309,PROD00216,3
99934,ORD0033309,PROD00233,4
99935,ORD0033310,PROD00677,1
99936,ORD0033310,PROD00757,2
99937,ORD0033310,PROD00514,4
99938,ORD0033310,PROD00474,2
99939,ORD0033311,PROD00650,1
99940,ORD0033311,PROD00207,2
99941,ORD0033312,PROD00029,1
99942,ORD0033312,PROD00608,2
99943,ORD0033312,PROD00664,4
99944,ORD0033313,PROD00490,3
99945,ORD0033314,PROD00584,4
99946,ORD0033315,PROD00072,2
99947,ORD0033315,PROD00281,4
99948,ORD0033316,PROD00406,2
99949,ORD0033316,PROD00228,4
99950,ORD0033316,PROD00326,1
99951,ORD0033317,PROD00567,3
99952,ORD0033317,PROD00278,4
99953,ORD0033317,PROD00767,4
99954,ORD0033317,PROD00577,1
99955,ORD0033317,PROD00459,3
99956,ORD0033318,PROD00054,1
99957,ORD0033318,PROD00095,4
99958,ORD0033318,PROD00355,3
99959,ORD0033318,PROD00308,3
99960,ORD0033318,PROD00265,2
99961,ORD0033319,PROD00034,4
99962,ORD0033320,PROD00185,4
99963,ORD0033320,PROD00784,1
99964,ORD0033320,PROD00589,4
99965,ORD0033321,PROD00784,1
99966,ORD0033321,PROD00480,2
99967,ORD0033322,PROD00612,4
99968,ORD0033323,PROD00534,3
99969,ORD0033324,PROD00046,2
99970,ORD0033325,PROD00567,4
99971,ORD0033325,PROD00520,3
99972,ORD0033325,PROD00605,4
99973,ORD0033325,PROD00353,1
99974,ORD0033325,PROD00675,2
99975,ORD0033326,PROD00248,3
99976,ORD0033326,PROD00554,3
99977,ORD0033326,PROD00785,4
99978,ORD0033326,PROD00294,4
99979,ORD0033326,PROD00791,4
99980,ORD0033327,PROD00641,2
99981,ORD0033328,PROD00589,4
99982,ORD0033328,PROD00049,3
99983,ORD0033329,PROD00215,2
99984,ORD0033329,PROD00730,1
99985,ORD0033330,PROD00598,3
99986,ORD0033330,PROD00495,1
99987,ORD0033330,PROD00661,2
99988,ORD0033331,PROD00283,1
99989,ORD0033331,PROD00662,3
99990,ORD0033331,PROD00581,4
99991,ORD0033331,PROD00364,4
99992,ORD0033331,PROD00033,1
99993,ORD0033332,PROD00720,3
99994,ORD0033332,PROD00662,2
99995,ORD0033332,PROD00313,4
99996,ORD0033332,PROD00488,4
99997,ORD0033332,PROD00272,3
99998,ORD0033333,PROD00496,4
99999,ORD0033333,PROD00150,2
100000,ORD0033334,PROD00550,4
100001,ORD0033334,PROD00550,1
100002,ORD0033334,PROD00213,1
100003,ORD0033334,PROD00162,4
100004,ORD0033335,PROD00334,3
100005,ORD0033335,PROD00460,4
100006,ORD0033335,PROD00338,3
100007,ORD0033336,PROD00650,3
100008,ORD0033336,PROD00386,3
100009,ORD0033336,PROD00735,3
100010,ORD0033336,PROD00708,1
100011,ORD0033337,PROD00213,2
100012,ORD0033338,PROD00491,4
100013,ORD0033338,PROD00037,2
100014,ORD0033338,PROD00070,3
100015,ORD0033338,PROD00223,1
100016,ORD0033339,PROD00752,2
100017,ORD0033339,PROD00205,2
100018,ORD0033339,PROD00146,4
100019,ORD0033339,PROD00414,2
100020,ORD0033340,PROD00081,1
100021,ORD0033340,PROD00512,2
100022,ORD0033340,PROD00594,4
100023,ORD0033340,PROD00269,2
100024,ORD0033340,PROD00442,4
100025,ORD0033341,PROD00040,1
100026,ORD0033342,PROD00584,1
100027,ORD0033343,PROD00793,4
100028,ORD0033344,PROD00445,3
100029,ORD0033344,PROD00797,3
100030,ORD0033344,PROD00681,2
100031,ORD0033344,PROD00320,1
100032,ORD0033345,PROD00270,3
100033,ORD0033345,PROD00077,3
100034,ORD0033345,PROD00409,2
100035,ORD0033345,PROD00399,4
100036,ORD0033345,PROD00525,3
100037,ORD0033346,PROD00020,1
100038,ORD0033346,PROD00783,3
100039,ORD0033346,PROD00006,1
100040,ORD0033346,PROD00314,2
100041,ORD0033346,PROD00246,3
100042,ORD0033347,PROD00490,2
100043,ORD0033347,PROD00470,2
100044,ORD0033347,PROD00008,4
100045,ORD0033348,PROD00049,4
100046,ORD0033348,PROD00359,2
100047,ORD0033349,PROD00594,4
100048,ORD0033349,PROD00304,4
100049,ORD0033349,PROD00369,3
100050,ORD0033349,PROD00600,4
100051,ORD0033350,PROD00739,3
100052,ORD0033350,PROD00610,3
100053,ORD0033350,PROD00191,2
100054,ORD0033350,PROD00576,3
100055,ORD0033350,PROD00084,4
100056,ORD0033351,PROD00018,3
100057,ORD0033351,PROD00559,2
100058,ORD0033351,PROD00562,3
100059,ORD0033351,PROD00463,1
100060,ORD0033352,PROD00299,4
100061,ORD0033352,PROD00101,4
100062,ORD0033352,PROD00097,2
100063,ORD0033352,PROD00393,2
100064,ORD0033352,PROD00531,2
100065,ORD0033353,PROD00333,1
100066,ORD0033353,PROD00307,2
100067,ORD0033353,PROD00755,4
100068,ORD0033353,PROD00576,4
100069,ORD0033353,PROD00499,3
100070,ORD0033354,PROD00772,1
100071,ORD0033355,PROD00783,1
100072,ORD0033355,PROD00320,2
100073,ORD0033355,PROD00134,3
100074,ORD0033355,PROD00650,3
100075,ORD0033355,PROD00793,1
100076,ORD0033356,PROD00398,1
100077,ORD0033356,PROD00765,1
100078,ORD0033356,PROD00419,2
100079,ORD0033357,PROD00209,1
100080,ORD0033357,PROD00049,1
100081,ORD0033357,PROD00040,2
100082,ORD0033357,PROD00385,1
100083,ORD0033358,PROD00231,1
100084,ORD0033358,PROD00531,4
100085,ORD0033358,PROD00097,4
100086,ORD0033358,PROD00403,4
100087,ORD0033358,PROD00220,3
100088,ORD0033359,PROD00528,2
100089,ORD0033359,PROD00724,3
100090,ORD0033360,PROD00685,3
100091,ORD0033360,PROD00450,1
100092,ORD0033360,PROD00483,3
100093,ORD0033360,PROD00763,3
100094,ORD0033361,PROD00001,2
100095,ORD0033361,PROD00394,2
100096,ORD0033362,PROD00678,4
100097,ORD0033362,PROD00435,2
100098,ORD0033362,PROD00418,1
100099,ORD0033363,PROD00291,4
100100,ORD0033363,PROD00126,2
100101,ORD0033363,PROD00708,2
100102,ORD0033364,PROD00553,2
100103,ORD0033364,PROD00646,4
100104,ORD0033364,PROD00568,3
100105,ORD0033365,PROD00778,2
100106,ORD0033365,PROD00145,2
100107,ORD0033365,PROD00158,4
100108,ORD0033365,PROD00452,4
100109,ORD0033365,PROD00148,4
100110,ORD0033366,PROD00727,3
100111,ORD0033366,PROD00260,2
100112,ORD0033366,PROD00659,1
100113,ORD0033367,PROD00527,1
100114,ORD0033367,PROD00363,1
100115,ORD0033368,PROD00426,3
100116,ORD0033369,PROD00334,2
100117,ORD0033369,PROD00261,2
100118,ORD0033370,PROD00262,2
100119,ORD0033370,PROD00504,3
100120,ORD0033370,PROD00117,2
100121,ORD0033370,PROD00088,3
100122,ORD0033371,PROD00732,1
100123,ORD0033372,PROD00299,3
100124,ORD0033373,PROD00356,1
100125,ORD0033374,PROD00342,1
100126,ORD0033374,PROD00602,3
100127,ORD0033374,PROD00701,4
100128,ORD0033375,PROD00323,2
100129,ORD0033375,PROD00412,2
100130,ORD0033375,PROD00789,4
100131,ORD0033376,PROD00471,2
100132,ORD0033376,PROD00792,2
100133,ORD0033376,PROD00472,1
100134,ORD0033376,PROD00647,1
100135,ORD0033377,PROD00676,1
100136,ORD0033377,PROD00710,3
100137,ORD0033378,PROD00448,3
100138,ORD0033378,PROD00352,2
100139,ORD0033378,PROD00265,4
100140,ORD0033378,PROD00575,2
100141,ORD0033378,PROD00752,1
100142,ORD0033379,PROD00649,1
100143,ORD0033379,PROD00407,1
100144,ORD0033379,PROD00448,3
100145,ORD0033379,PROD00782,3
100146,ORD0033380,PROD00413,4
100147,ORD0033381,PROD00094,1
100148,ORD0033381,PROD00694,1
100149,ORD0033381,PROD00751,1
100150,ORD0033381,PROD00749,3
100151,ORD0033381,PROD00390,4
100152,ORD0033382,PROD00031,4
100153,ORD0033383,PROD00573,4
100154,ORD0033383,PROD00287,2
100155,ORD0033383,PROD00069,4
100156,ORD0033383,PROD00327,3
100157,ORD0033383,PROD00356,2
100158,ORD0033384,PROD00260,3
100159,ORD0033384,PROD00597,4
100160,ORD0033384,PROD00128,1
100161,ORD0033384,PROD00183,3
100162,ORD0033385,PROD00011,3
100163,ORD0033385,PROD00195,2
100164,ORD0033386,PROD00624,2
100165,ORD0033386,PROD00575,4
100166,ORD0033387,PROD00519,2
100167,ORD0033387,PROD00604,2
100168,ORD0033388,PROD00055,3
100169,ORD0033388,PROD00028,3
100170,ORD0033388,PROD00063,2
100171,ORD0033388,PROD00111,3
100172,ORD0033389,PROD00031,1
100173,ORD0033390,PROD00121,3
100174,ORD0033390,PROD00169,2
100175,ORD0033390,PROD00721,4
100176,ORD0033391,PROD00478,2
100177,ORD0033391,PROD00345,3
100178,ORD0033392,PROD00098,4
100179,ORD0033392,PROD00123,1
100180,ORD0033392,PROD00284,1
100181,ORD0033393,PROD00721,4
100182,ORD0033394,PROD00553,3
100183,ORD0033394,PROD00758,1
100184,ORD0033394,PROD00263,4
100185,ORD0033394,PROD00564,3
100186,ORD0033394,PROD00696,1
100187,ORD0033395,PROD00324,3
100188,ORD0033395,PROD00319,2
100189,ORD0033395,PROD00446,4
100190,ORD0033395,PROD00603,2
100191,ORD0033396,PROD00559,1
100192,ORD0033396,PROD00384,3
100193,ORD0033396,PROD00691,4
100194,ORD0033397,PROD00742,2
100195,ORD0033397,PROD00336,3
100196,ORD0033397,PROD00440,4
100197,ORD0033397,PROD00133,4
100198,ORD0033397,PROD00627,3
100199,ORD0033398,PROD00697,1
100200,ORD0033398,PROD00669,2
100201,ORD0033398,PROD00348,4
100202,ORD0033399,PROD00391,1
100203,ORD0033399,PROD00649,4
100204,ORD0033399,PROD00056,1
100205,ORD0033400,PROD00492,4
100206,ORD0033400,PROD00544,2
100207,ORD0033401,PROD00727,3
100208,ORD0033401,PROD00417,2
100209,ORD0033402,PROD00382,2
100210,ORD0033402,PROD00474,1
100211,ORD0033402,PROD00386,1
100212,ORD0033403,PROD00424,1
100213,ORD0033403,PROD00266,2
100214,ORD0033403,PROD00134,2
100215,ORD0033403,PROD00273,3
100216,ORD0033403,PROD00453,1
100217,ORD0033404,PROD00039,2
100218,ORD0033404,PROD00262,2
100219,ORD0033404,PROD00385,3
100220,ORD0033405,PROD00386,4
100221,ORD0033405,PROD00761,3
100222,ORD0033405,PROD00197,2
100223,ORD0033405,PROD00093,2
100224,ORD0033406,PROD00653,1
100225,ORD0033406,PROD00437,2
100226,ORD0033406,PROD00192,2
100227,ORD0033406,PROD00544,4
100228,ORD0033406,PROD00051,1
100229,ORD0033407,PROD00083,2
100230,ORD0033407,PROD00085,2
100231,ORD0033407,PROD00154,2
100232,ORD0033407,PROD00350,2
100233,ORD0033407,PROD00519,1
100234,ORD0033408,PROD00686,3
100235,ORD0033408,PROD00319,2
100236,ORD0033408,PROD00656,4
100237,ORD0033409,PROD00380,4
100238,ORD0033410,PROD00414,3
100239,ORD0033410,PROD00270,1
100240,ORD0033410,PROD00299,3
100241,ORD0033410,PROD00051,2
100242,ORD0033410,PROD00085,4
100243,ORD0033411,PROD00187,4
100244,ORD0033411,PROD00297,4
100245,ORD0033411,PROD00472,2
100246,ORD0033411,PROD00531,3
100247,ORD0033412,PROD00521,2
100248,ORD0033412,PROD00402,2
100249,ORD0033413,PROD00274,3
100250,ORD0033413,PROD00294,1
100251,ORD0033413,PROD00269,4
100252,ORD0033414,PROD00791,3
100253,ORD0033414,PROD00475,4
100254,ORD0033415,PROD00798,2
100255,ORD0033415,PROD00710,2
100256,ORD0033416,PROD00795,1
100257,ORD0033416,PROD00524,1
100258,ORD0033416,PROD00669,3
100259,ORD0033416,PROD00235,3
100260,ORD0033416,PROD00636,4
100261,ORD0033417,PROD00460,4
100262,ORD0033417,PROD00626,2
100263,ORD0033418,PROD00168,2
100264,ORD0033418,PROD00533,3
100265,ORD0033418,PROD00698,4
100266,ORD0033418,PROD00043,3
100267,ORD0033418,PROD00190,4
100268,ORD0033419,PROD00409,1
100269,ORD0033419,PROD00721,4
100270,ORD0033420,PROD00186,3
100271,ORD0033421,PROD00610,4
100272,ORD0033421,PROD00251,1
100273,ORD0033421,PROD00586,1
100274,ORD0033421,PROD00711,3
100275,ORD0033421,PROD00223,3
100276,ORD0033422,PROD00535,2
100277,ORD0033422,PROD00673,4
100278,ORD0033422,PROD00134,3
100279,ORD0033422,PROD00548,3
100280,ORD0033423,PROD00040,1
100281,ORD0033423,PROD00334,4
100282,ORD0033423,PROD00228,3
100283,ORD0033423,PROD00380,3
100284,ORD0033423,PROD00322,2
100285,ORD0033424,PROD00449,3
100286,ORD0033424,PROD00542,2
100287,ORD0033424,PROD00021,1
100288,ORD0033425,PROD00713,1
100289,ORD0033425,PROD00693,1
100290,ORD0033426,PROD00037,4
100291,ORD0033426,PROD00516,2
100292,ORD0033426,PROD00259,4
100293,ORD0033426,PROD00753,1
100294,ORD0033426,PROD00754,4
100295,ORD0033427,PROD00668,3
100296,ORD0033428,PROD00166,1
100297,ORD0033428,PROD00419,1
100298,ORD0033428,PROD00382,3
100299,ORD0033428,PROD00669,1
100300,ORD0033429,PROD00667,1
100301,ORD0033429,PROD00408,4
100302,ORD0033429,PROD00219,2
100303,ORD0033430,PROD00546,4
100304,ORD0033430,PROD00510,1
100305,ORD0033430,PROD00606,4
100306,ORD0033431,PROD00295,4
100307,ORD0033432,PROD00483,3
100308,ORD0033433,PROD00451,3
100309,ORD0033433,PROD00330,4
100310,ORD0033433,PROD00256,2
100311,ORD0033433,PROD00700,4
100312,ORD0033434,PROD00468,3
100313,ORD0033434,PROD00024,4
100314,ORD0033434,PROD00516,3
100315,ORD0033434,PROD00395,1
100316,ORD0033434,PROD00739,1
100317,ORD0033435,PROD00742,2
100318,ORD0033436,PROD00750,1
100319,ORD0033437,PROD00358,4
100320,ORD0033437,PROD00778,1
100321,ORD0033437,PROD00488,2
100322,ORD0033437,PROD00287,3
100323,ORD0033437,PROD00389,2
100324,ORD0033438,PROD00246,3
100325,ORD0033439,PROD00423,3
100326,ORD0033439,PROD00497,1
100327,ORD0033439,PROD00715,4
100328,ORD0033439,PROD00068,4
100329,ORD0033440,PROD00504,4
100330,ORD0033441,PROD00230,3
100331,ORD0033441,PROD00360,3
100332,ORD0033441,PROD00770,1
100333,ORD0033442,PROD00419,1
100334,ORD0033442,PROD00686,3
100335,ORD0033443,PROD00275,2
100336,ORD0033444,PROD00719,1
100337,ORD0033445,PROD00559,3
100338,ORD0033445,PROD00018,4
100339,ORD0033446,PROD00675,1
100340,ORD0033447,PROD00471,3
100341,ORD0033447,PROD00021,2
100342,ORD0033447,PROD00175,1
100343,ORD0033447,PROD00216,4
100344,ORD0033448,PROD00706,2
100345,ORD0033448,PROD00676,4
100346,ORD0033448,PROD00532,4
100347,ORD0033449,PROD00798,1
100348,ORD0033449,PROD00077,4
100349,ORD0033449,PROD00141,1
100350,ORD0033449,PROD00328,1
100351,ORD0033450,PROD00572,4
100352,ORD0033450,PROD00139,1
100353,ORD0033450,PROD00596,2
100354,ORD0033450,PROD00368,2
100355,ORD0033451,PROD00541,2
100356,ORD0033451,PROD00026,1
100357,ORD0033451,PROD00067,1
100358,ORD0033452,PROD00535,4
100359,ORD0033452,PROD00030,3
100360,ORD0033452,PROD00313,3
100361,ORD0033452,PROD00298,2
100362,ORD0033452,PROD00372,4
100363,ORD0033453,PROD00126,4
100364,ORD0033453,PROD00602,1
100365,ORD0033453,PROD00629,1
100366,ORD0033453,PROD00786,2
100367,ORD0033454,PROD00340,2
100368,ORD0033454,PROD00079,3
100369,ORD0033455,PROD00515,3
100370,ORD0033455,PROD00602,4
100371,ORD0033456,PROD00588,4
100372,ORD0033456,PROD00019,1
100373,ORD0033456,PROD00098,1
100374,ORD0033456,PROD00166,3
100375,ORD0033457,PROD00204,1
100376,ORD0033457,PROD00703,3
100377,ORD0033457,PROD00086,3
100378,ORD0033458,PROD00657,2
100379,ORD0033458,PROD00067,4
100380,ORD0033458,PROD00207,3
100381,ORD0033459,PROD00535,2
100382,ORD0033459,PROD00563,4
100383,ORD0033459,PROD00761,2
100384,ORD0033459,PROD00216,4
100385,ORD0033459,PROD00251,3
100386,ORD0033460,PROD00279,1
100387,ORD0033460,PROD00309,4
100388,ORD0033461,PROD00560,1
100389,ORD0033461,PROD00387,4
100390,ORD0033462,PROD00568,4
100391,ORD0033462,PROD00217,4
100392,ORD0033462,PROD00771,1
100393,ORD0033462,PROD00715,4
100394,ORD0033462,PROD00715,3
100395,ORD0033463,PROD00374,2
100396,ORD0033463,PROD00537,4
100397,ORD0033463,PROD00398,4
100398,ORD0033463,PROD00767,3
100399,ORD0033463,PROD00699,1
100400,ORD0033464,PROD00212,1
100401,ORD0033464,PROD00770,2
100402,ORD0033464,PROD00709,2
100403,ORD0033464,PROD00252,2
100404,ORD0033465,PROD00187,4
100405,ORD0033465,PROD00264,2
100406,ORD0033465,PROD00712,2
100407,ORD0033465,PROD00515,2
100408,ORD0033466,PROD00469,3
100409,ORD0033466,PROD00591,3
100410,ORD0033466,PROD00271,2
100411,ORD0033466,PROD00240,2
100412,ORD0033467,PROD00426,2
100413,ORD0033467,PROD00631,3
100414,ORD0033467,PROD00023,1
100415,ORD0033467,PROD00364,2
100416,ORD0033467,PROD00031,4
100417,ORD0033468,PROD00760,4
100418,ORD0033468,PROD00232,4
100419,ORD0033468,PROD00176,3
100420,ORD0033468,PROD00455,2
100421,ORD0033468,PROD00713,1
100422,ORD0033469,PROD00078,3
100423,ORD0033469,PROD00528,3
100424,ORD0033469,PROD00387,2
100425,ORD0033470,PROD00087,1
100426,ORD0033470,PROD00407,3
100427,ORD0033470,PROD00065,2
100428,ORD0033471,PROD00615,1
100429,ORD0033471,PROD00113,4
100430,ORD0033471,PROD00270,4
100431,ORD0033472,PROD00592,2
100432,ORD0033472,PROD00669,1
100433,ORD0033472,PROD00663,3
100434,ORD0033472,PROD00079,4
100435,ORD0033472,PROD00653,1
100436,ORD0033473,PROD00196,2
100437,ORD0033473,PROD00558,3
100438,ORD0033473,PROD00783,2
100439,ORD0033474,PROD00474,4
100440,ORD0033474,PROD00386,1
100441,ORD0033474,PROD00200,1
100442,ORD0033474,PROD00176,3
100443,ORD0033475,PROD00170,3
100444,ORD0033475,PROD00049,2
100445,ORD0033475,PROD00681,4
100446,ORD0033476,PROD00220,4
100447,ORD0033476,PROD00595,1
100448,ORD0033476,PROD00665,1
100449,ORD0033476,PROD00253,2
100450,ORD0033476,PROD00135,2
100451,ORD0033477,PROD00772,4
100452,ORD0033477,PROD00165,1
100453,ORD0033477,PROD00446,2
100454,ORD0033477,PROD00329,3
100455,ORD0033477,PROD00473,3
100456,ORD0033478,PROD00177,1
100457,ORD0033478,PROD00555,1
100458,ORD0033478,PROD00547,3
100459,ORD0033478,PROD00211,1
100460,ORD0033478,PROD00575,2
100461,ORD0033479,PROD00363,3
100462,ORD0033480,PROD00119,2
100463,ORD0033480,PROD00605,2
100464,ORD0033481,PROD00485,2
100465,ORD0033481,PROD00596,3
100466,ORD0033482,PROD00073,2
100467,ORD0033483,PROD00654,2
100468,ORD0033483,PROD00292,3
100469,ORD0033483,PROD00354,1
100470,ORD0033484,PROD00536,2
100471,ORD0033484,PROD00235,4
100472,ORD0033485,PROD00280,1
100473,ORD0033486,PROD00236,2
100474,ORD0033486,PROD00517,1
100475,ORD0033486,PROD00313,3
100476,ORD0033486,PROD00534,1
100477,ORD0033487,PROD00070,2
100478,ORD0033488,PROD00011,1
100479,ORD0033488,PROD00533,1
100480,ORD0033488,PROD00334,2
100481,ORD0033488,PROD00152,4
100482,ORD0033488,PROD00402,3
100483,ORD0033489,PROD00339,3
100484,ORD0033489,PROD00368,2
100485,ORD0033489,PROD00050,1
100486,ORD0033490,PROD00229,4
100487,ORD0033491,PROD00383,2
100488,ORD0033491,PROD00645,4
100489,ORD0033491,PROD00138,4
100490,ORD0033492,PROD00795,2
100491,ORD0033492,PROD00058,2
100492,ORD0033492,PROD00390,2
100493,ORD0033492,PROD00654,2
100494,ORD0033492,PROD00100,3
100495,ORD0033493,PROD00036,1
100496,ORD0033493,PROD00467,4
100497,ORD0033493,PROD00449,4
100498,ORD0033493,PROD00534,4
100499,ORD0033493,PROD00218,4
100500,ORD0033494,PROD00392,2
100501,ORD0033495,PROD00338,2
100502,ORD0033496,PROD00554,3
100503,ORD0033496,PROD00787,3
100504,ORD0033497,PROD00182,4
100505,ORD0033497,PROD00333,1
100506,ORD0033497,PROD00242,2
100507,ORD0033498,PROD00125,3
100508,ORD0033498,PROD00630,4
100509,ORD0033498,PROD00704,3
100510,ORD0033498,PROD00680,1
100511,ORD0033499,PROD00483,4
100512,ORD0033499,PROD00083,4
100513,ORD0033499,PROD00084,1
100514,ORD0033499,PROD00389,1
100515,ORD0033500,PROD00653,2
100516,ORD0033500,PROD00224,1
100517,ORD0033500,PROD00259,3
100518,ORD0033501,PROD00215,4
100519,ORD0033502,PROD00174,1
100520,ORD0033503,PROD00033,4
100521,ORD0033503,PROD00252,3
100522,ORD0033504,PROD00532,4
100523,ORD0033504,PROD00583,3
100524,ORD0033505,PROD00459,1
100525,ORD0033505,PROD00012,1
100526,ORD0033506,PROD00510,2
100527,ORD0033506,PROD00201,2
100528,ORD0033506,PROD00337,3
100529,ORD0033506,PROD00430,3
100530,ORD0033507,PROD00221,1
100531,ORD0033507,PROD00036,3
100532,ORD0033507,PROD00188,1
100533,ORD0033507,PROD00279,1
100534,ORD0033507,PROD00490,2
100535,ORD0033508,PROD00552,2
100536,ORD0033508,PROD00551,4
100537,ORD0033509,PROD00021,4
100538,ORD0033509,PROD00708,4
100539,ORD0033509,PROD00149,4
100540,ORD0033510,PROD00032,2
100541,ORD0033511,PROD00361,4
100542,ORD0033511,PROD00521,4
100543,ORD0033511,PROD00039,4
100544,ORD0033512,PROD00440,2
100545,ORD0033512,PROD00547,3
100546,ORD0033513,PROD00113,2
100547,ORD0033513,PROD00449,3
100548,ORD0033513,PROD00309,4
100549,ORD0033514,PROD00161,2
100550,ORD0033514,PROD00697,3
100551,ORD0033514,PROD00579,3
100552,ORD0033514,PROD00703,3
100553,ORD0033514,PROD00731,4
100554,ORD0033515,PROD00760,3
100555,ORD0033515,PROD00343,2
100556,ORD0033515,PROD00438,3
100557,ORD0033515,PROD00184,2
100558,ORD0033516,PROD00644,2
100559,ORD0033516,PROD00453,1
100560,ORD0033516,PROD00089,1
100561,ORD0033516,PROD00465,4
100562,ORD0033516,PROD00708,2
100563,ORD0033517,PROD00105,2
100564,ORD0033517,PROD00407,4
100565,ORD0033517,PROD00030,3
100566,ORD0033518,PROD00658,1
100567,ORD0033519,PROD00078,4
100568,ORD0033519,PROD00180,2
100569,ORD0033519,PROD00268,4
100570,ORD0033519,PROD00369,1
100571,ORD0033520,PROD00414,3
100572,ORD0033520,PROD00127,2
100573,ORD0033521,PROD00167,1
100574,ORD0033521,PROD00535,1
100575,ORD0033521,PROD00414,1
100576,ORD0033522,PROD00286,3
100577,ORD0033523,PROD00270,4
100578,ORD0033523,PROD00193,4
100579,ORD0033523,PROD00723,1
100580,ORD0033523,PROD00057,4
100581,ORD0033524,PROD00320,1
100582,ORD0033524,PROD00770,2
100583,ORD0033524,PROD00398,4
100584,ORD0033525,PROD00079,4
100585,ORD0033525,PROD00213,2
100586,ORD0033525,PROD00650,2
100587,ORD0033525,PROD00457,4
100588,ORD0033526,PROD00168,2
100589,ORD0033527,PROD00260,1
100590,ORD0033527,PROD00623,1
100591,ORD0033528,PROD00081,4
100592,ORD0033528,PROD00304,2
100593,ORD0033529,PROD00236,4
100594,ORD0033529,PROD00245,3
100595,ORD0033529,PROD00776,1
100596,ORD0033529,PROD00565,3
100597,ORD0033530,PROD00023,1
100598,ORD0033531,PROD00482,1
100599,ORD0033531,PROD00750,1
100600,ORD0033531,PROD00387,3
100601,ORD0033531,PROD00767,3
100602,ORD0033532,PROD00580,3
100603,ORD0033533,PROD00084,2
100604,ORD0033533,PROD00659,4
100605,ORD0033534,PROD00061,3
100606,ORD0033534,PROD00392,2
100607,ORD0033534,PROD00619,4
100608,ORD0033534,PROD00212,1
100609,ORD0033534,PROD00298,2
100610,ORD0033535,PROD00334,1
100611,ORD0033535,PROD00702,3
100612,ORD0033536,PROD00274,2
100613,ORD0033536,PROD00544,2
100614,ORD0033536,PROD00747,1
100615,ORD0033536,PROD00273,4
100616,ORD0033537,PROD00638,2
100617,ORD0033537,PROD00480,2
100618,ORD0033537,PROD00562,1
100619,ORD0033538,PROD00712,3
100620,ORD0033538,PROD00216,4
100621,ORD0033538,PROD00657,4
100622,ORD0033538,PROD00142,1
100623,ORD0033538,PROD00720,4
100624,ORD0033539,PROD00221,4
100625,ORD0033539,PROD00737,2
100626,ORD0033539,PROD00654,4
100627,ORD0033539,PROD00415,2
100628,ORD0033539,PROD00491,2
100629,ORD0033540,PROD00785,3
100630,ORD0033540,PROD00270,4
100631,ORD0033540,PROD00491,2
100632,ORD0033540,PROD00046,2
100633,ORD0033541,PROD00157,1
100634,ORD0033541,PROD00000,4
100635,ORD0033541,PROD00593,4
100636,ORD0033541,PROD00780,1
100637,ORD0033542,PROD00334,2
100638,ORD0033542,PROD00400,4
100639,ORD0033543,PROD00424,2
100640,ORD0033543,PROD00660,1
100641,ORD0033543,PROD00669,4
100642,ORD0033543,PROD00121,3
100643,ORD0033544,PROD00106,2
100644,ORD0033544,PROD00147,4
100645,ORD0033544,PROD00511,2
100646,ORD0033544,PROD00659,3
100647,ORD0033545,PROD00232,4
100648,ORD0033545,PROD00452,1
100649,ORD0033546,PROD00064,3
100650,ORD0033546,PROD00291,3
100651,ORD0033547,PROD00406,4
100652,ORD0033547,PROD00061,3
100653,ORD0033547,PROD00727,1
100654,ORD0033547,PROD00736,3
100655,ORD0033548,PROD00684,3
100656,ORD0033549,PROD00382,4
100657,ORD0033549,PROD00086,3
100658,ORD0033549,PROD00388,2
100659,ORD0033549,PROD00378,4
100660,ORD0033549,PROD00407,3
100661,ORD0033550,PROD00595,2
100662,ORD0033550,PROD00120,3
100663,ORD0033550,PROD00216,1
100664,ORD0033551,PROD00647,2
100665,ORD0033551,PROD00174,3
100666,ORD0033551,PROD00529,4
100667,ORD0033551,PROD00263,1
100668,ORD0033551,PROD00318,2
100669,ORD0033552,PROD00411,2
